sep=,
Epoch,Training Error,Validation Error
265,0.048163,0.047457
266,0.047521,0.046628
267,0.047334,0.047248
268,0.047307,0.046443
269,0.047146,0.047104
270,0.047152,0.046305
271,0.047015,0.046980
272,0.047015,0.046141
273,0.046852,0.046869
274,0.046892,0.046031
275,0.046755,0.046781
276,0.046790,0.045893
277,0.046620,0.046642
278,0.046640,0.045715
279,0.046436,0.046442
280,0.046433,0.045495
281,0.046200,0.046244
282,0.046228,0.045329
283,0.046029,0.046059
284,0.046035,0.045119
285,0.045805,0.045809
286,0.045780,0.044866
287,0.045527,0.045562
288,0.045528,0.044667
289,0.045313,0.045327
290,0.045287,0.044426
291,0.045049,0.045094
292,0.045048,0.044236
293,0.044846,0.044933
294,0.044876,0.044096
295,0.044703,0.044192
296,0.044155,0.043501
297,0.044003,0.044031
298,0.043983,0.043355
299,0.043852,0.043925
300,0.043863,0.043249
301,0.043752,0.043837
302,0.043758,0.043120
303,0.043622,0.043708
304,0.043616,0.042962
305,0.043454,0.043585
306,0.043478,0.042848
307,0.043340,0.043472
308,0.043351,0.042700
309,0.043185,0.043307
310,0.043174,0.042515
311,0.042983,0.043143
312,0.042998,0.042374
313,0.042834,0.042985
314,0.042828,0.042194
315,0.042637,0.042826
316,0.042657,0.042058
317,0.042493,0.042673
318,0.042491,0.041883
319,0.042300,0.042519
320,0.042324,0.041751
321,0.042160,0.042369
322,0.042162,0.041579
323,0.041971,0.042162
324,0.041944,0.041368
325,0.041732,0.041953
326,0.041726,0.041199
327,0.041546,0.041803
328,0.041563,0.041070
329,0.041408,0.041657
330,0.041404,0.040904
331,0.041224,0.041508
332,0.041242,0.040777
333,0.041088,0.040861
334,0.040608,0.040266
335,0.040474,0.040713
336,0.040448,0.040135
337,0.040333,0.040606
338,0.040326,0.040033
339,0.040227,0.040544
340,0.040246,0.039964
341,0.040163,0.040494
342,0.040178,0.039873
343,0.040071,0.040404
344,0.040073,0.039754
345,0.039942,0.040270
346,0.039925,0.039603
347,0.039773,0.040132
348,0.039775,0.039484
349,0.039644,0.039996
350,0.039626,0.039333
351,0.039474,0.039857
352,0.039475,0.039214
353,0.039344,0.039719
354,0.039324,0.039062
355,0.039173,0.039578
356,0.039171,0.038942
357,0.039040,0.039480
358,0.039059,0.038853
359,0.038946,0.039385
360,0.038949,0.038732
361,0.038811,0.039239
362,0.038791,0.038576
363,0.038634,0.039089
364,0.038629,0.038451
365,0.038494,0.038982
366,0.038508,0.038357
367,0.038392,0.038875
368,0.038387,0.038229
369,0.038247,0.038762
370,0.038260,0.038130
371,0.038139,0.038647
372,0.038132,0.037997
373,0.037987,0.038525
374,0.037997,0.037894
375,0.037872,0.037986
376,0.037468,0.037476
377,0.037359,0.037862
378,0.037331,0.037367
379,0.037236,0.037766
380,0.037221,0.037277
381,0.037137,0.037700
382,0.037138,0.037208
383,0.037066,0.037636
384,0.037057,0.037119
385,0.036967,0.037570
386,0.036974,0.037052
387,0.036896,0.037505
388,0.036893,0.036961
389,0.036794,0.037436
390,0.036808,0.036894
391,0.036722,0.037366
392,0.036722,0.036798
393,0.036614,0.037289
394,0.036630,0.036728
395,0.036536,0.037211
396,0.036536,0.036626
397,0.036420,0.037125
398,0.036435,0.036549
399,0.036334,0.037035
400,0.036331,0.036440
401,0.036207,0.036936
402,0.036218,0.036356
403,0.036111,0.036833
404,0.036101,0.036239
405,0.035973,0.036721
406,0.035976,0.036146
407,0.035866,0.036248
408,0.035511,0.035787
409,0.035417,0.036135
410,0.035386,0.035690
411,0.035303,0.036045
412,0.035282,0.035608
413,0.035208,0.035977
414,0.035198,0.035540
415,0.035133,0.035932
416,0.035136,0.035489
417,0.035080,0.035888
418,0.035074,0.035420
419,0.035001,0.035839
420,0.035008,0.035368
421,0.034945,0.035788
422,0.034941,0.035293
423,0.034859,0.035730
424,0.034868,0.035237
425,0.034796,0.035669
426,0.034790,0.035154
427,0.034699,0.035598
428,0.034705,0.035090
429,0.034625,0.035522
430,0.034615,0.034998
431,0.034516,0.035437
432,0.034516,0.034924
433,0.034429,0.035345
434,0.034411,0.034823
435,0.034307,0.035244
436,0.034298,0.034739
437,0.034207,0.035169
438,0.034209,0.034672
439,0.034129,0.035087
440,0.034114,0.034579
441,0.034016,0.034997
442,0.034010,0.034502
443,0.033925,0.034930
444,0.033929,0.034442
445,0.033855,0.034857
446,0.033843,0.034356
447,0.033750,0.034775
448,0.033747,0.034285
449,0.033666,0.034717
450,0.033674,0.034231
451,0.033603,0.034651
452,0.033595,0.034150
453,0.033504,0.034576
454,0.033506,0.034085
455,0.033427,0.034493
456,0.033410,0.033993
457,0.033314,0.034400
458,0.033305,0.033917
459,0.033222,0.034330
460,0.033222,0.033856
461,0.033148,0.033980
462,0.032878,0.033597
463,0.032811,0.033900
464,0.032786,0.033527
465,0.032726,0.033835
466,0.032708,0.033467
467,0.032654,0.033785
468,0.032642,0.033416
469,0.032594,0.033750
470,0.032590,0.033375
471,0.032548,0.033733
472,0.032555,0.033348
473,0.032519,0.033714
474,0.032519,0.033304
475,0.032468,0.033689
476,0.032478,0.033273
477,0.032433,0.033660
478,0.032432,0.033221
479,0.032370,0.033622
480,0.032379,0.033182
481,0.032324,0.033577
482,0.032319,0.033119
483,0.032247,0.033522
484,0.032250,0.033069
485,0.032186,0.033458
486,0.032173,0.032995
487,0.032092,0.033383
488,0.032086,0.032933
489,0.032015,0.033327
490,0.032017,0.032883
491,0.031954,0.033263
492,0.031940,0.032809
493,0.031860,0.033189
494,0.031853,0.032747
495,0.031783,0.033131
496,0.031783,0.032696
497,0.031720,0.033092
498,0.031728,0.032657
499,0.031673,0.033044
500,0.031666,0.032595
501,0.031594,0.032985
502,0.031594,0.032544
503,0.031531,0.032917
504,0.031515,0.032469
505,0.031436,0.032839
506,0.031425,0.032406
507,0.031356,0.032778
508,0.031351,0.032354
509,0.031290,0.032733
510,0.031292,0.032311
511,0.031237,0.032450
512,0.031015,0.032106
513,0.030962,0.032390
514,0.030943,0.032054
515,0.030895,0.032341
516,0.030881,0.032008
517,0.030838,0.032302
518,0.030828,0.031968
519,0.030789,0.032276
520,0.030786,0.031936
521,0.030751,0.032262
522,0.030755,0.031913
523,0.030725,0.032244
524,0.030722,0.031875
525,0.030678,0.032219
526,0.030682,0.031846
527,0.030643,0.032188
528,0.030636,0.031799
529,0.030584,0.032147
530,0.030582,0.031760
531,0.030535,0.032120
532,0.030541,0.031731
533,0.030498,0.032085
534,0.030492,0.031681
535,0.030435,0.032040
536,0.030434,0.031640
537,0.030383,0.032008
538,0.030388,0.031608
539,0.030343,0.031967
540,0.030335,0.031555
541,0.030274,0.031916
542,0.030272,0.031511
543,0.030217,0.031878
544,0.030221,0.031475
545,0.030172,0.031831
546,0.030161,0.031418
547,0.030098,0.031773
548,0.030092,0.031370
549,0.030036,0.031728
550,0.030035,0.031331
551,0.029984,0.031696
552,0.029990,0.031299
553,0.029944,0.031655
554,0.029936,0.031247
555,0.029876,0.031603
556,0.029872,0.031203
557,0.029819,0.031563
558,0.029820,0.031166
559,0.029772,0.031311
560,0.029574,0.030990
561,0.029529,0.031258
562,0.029511,0.030946
563,0.029470,0.031214
564,0.029455,0.030906
565,0.029417,0.031178
566,0.029406,0.030870
567,0.029372,0.031150
568,0.029364,0.030840
569,0.029333,0.031131
570,0.029331,0.030815
571,0.029303,0.031122
572,0.029306,0.030796
573,0.029281,0.031108
574,0.029277,0.030764
575,0.029241,0.031086
576,0.029242,0.030739
577,0.029209,0.031057
578,0.029200,0.030698
579,0.029155,0.031018
580,0.029150,0.030663
581,0.029109,0.030990
582,0.029108,0.030633
583,0.029071,0.030972
584,0.029076,0.030610
585,0.029043,0.030945
586,0.029037,0.030570
587,0.028990,0.030908
588,0.028988,0.030537
589,0.028946,0.030882
590,0.028949,0.030509
591,0.028911,0.030846
592,0.028902,0.030464
593,0.028850,0.030800
594,0.028845,0.030425
595,0.028798,0.030764
596,0.028797,0.030391
597,0.028755,0.030737
598,0.028758,0.030364
599,0.028720,0.030701
600,0.028710,0.030318
601,0.028659,0.030654
602,0.028653,0.030279
603,0.028607,0.030617
604,0.028605,0.030245
605,0.028563,0.030589
606,0.028565,0.030217
607,0.028527,0.030374
608,0.028358,0.030072
609,0.028320,0.030331
610,0.028305,0.030036
611,0.028271,0.030295
612,0.028258,0.030002
613,0.028227,0.030266
614,0.028217,0.029972
615,0.028188,0.030242
616,0.028182,0.029945
617,0.028155,0.030226
618,0.028152,0.029922
619,0.028127,0.030217
620,0.028129,0.029904
621,0.028107,0.030202
622,0.028102,0.029875
623,0.028069,0.030179
624,0.028067,0.029849
625,0.028038,0.030164
626,0.028040,0.029828
627,0.028013,0.030141
628,0.028006,0.029793
629,0.027967,0.030109
630,0.027963,0.029763
631,0.027928,0.030084
632,0.027928,0.029737
633,0.027896,0.030067
634,0.027899,0.029715
635,0.027870,0.030042
636,0.027863,0.029679
637,0.027822,0.030006
638,0.027818,0.029647
639,0.027781,0.029977
640,0.027780,0.029619
641,0.027745,0.029957
642,0.027749,0.029595
643,0.027717,0.029926
644,0.027709,0.029556
645,0.027665,0.029885
646,0.027660,0.029521
647,0.027620,0.029852
648,0.027618,0.029491
649,0.027581,0.029825
