sep=,
141,0.063960,0.064030
142,0.063695,0.063370
143,0.063693,0.063689
144,0.063370,0.063184
145,0.063534,0.063685
146,0.063372,0.063129
147,0.063507,0.063573
148,0.063268,0.062945
149,0.063346,0.063310
150,0.063017,0.062597
151,0.063015,0.062869
152,0.062594,0.062322
153,0.062761,0.062779
154,0.062512,0.062140
155,0.062600,0.062494
156,0.062240,0.061751
157,0.062226,0.061994
158,0.061758,0.061420
159,0.061915,0.061853
160,0.061627,0.061168
161,0.061682,0.061480
162,0.061268,0.058039
163,0.058460,0.058200
164,0.058083,0.057663
165,0.058109,0.057977
166,0.057877,0.057390
167,0.057860,0.057649
168,0.057569,0.057206
169,0.057704,0.057631
170,0.057562,0.057132
171,0.057658,0.057492
172,0.057437,0.056922
173,0.057470,0.057198
174,0.057157,0.056545
175,0.057109,0.056728
176,0.056705,0.056223
177,0.056806,0.056563
178,0.056553,0.055974
179,0.056576,0.056210
180,0.056217,0.055529
181,0.056142,0.055659
182,0.055685,0.055128
183,0.055756,0.055411
184,0.055452,0.054788
185,0.055429,0.054956
186,0.055015,0.054481
187,0.055139,0.054798
188,0.054872,0.054225
189,0.054899,0.054415
190,0.054506,0.053737
191,0.054419,0.053801
192,0.053912,0.053267
193,0.053960,0.053473
194,0.053602,0.052837
195,0.053540,0.052917
196,0.053066,0.052419
197,0.053134,0.052637
198,0.052803,0.049805
199,0.050426,0.049871
200,0.050098,0.049450
201,0.050087,0.049613
202,0.049863,0.049309
203,0.049969,0.049584
204,0.049851,0.049233
205,0.049916,0.049435
206,0.049721,0.049021
207,0.049720,0.049134
208,0.049439,0.048833
209,0.049551,0.049056
210,0.049376,0.048682
211,0.049417,0.048802
212,0.049137,0.048340
213,0.049085,0.048351
214,0.048704,0.047998
215,0.048754,0.048113
216,0.048480,0.047670
217,0.048435,0.047671
218,0.048054,0.047335
219,0.048110,0.047436
220,0.047832,0.047007
221,0.047789,0.046992
222,0.047403,0.046665
223,0.047455,0.046746
224,0.047169,0.046324
225,0.047119,0.046286
226,0.046723,0.045963
227,0.046764,0.046019
228,0.046468,0.045599
229,0.046405,0.045540
230,0.046002,0.045215
231,0.046025,0.045248
232,0.045721,0.044827
233,0.045639,0.044748
234,0.045232,0.044417
235,0.045232,0.044428
236,0.044921,0.042320
237,0.043070,0.042243
238,0.042770,0.041940
239,0.042695,0.041925
240,0.042463,0.041689
241,0.042451,0.041736
242,0.042281,0.041573
243,0.042345,0.041691
244,0.042240,0.041481
245,0.042262,0.041536
246,0.042088,0.041266
247,0.042051,0.041249
248,0.041803,0.041046
249,0.041835,0.041101
250,0.041654,0.040831
251,0.041622,0.040810
252,0.041363,0.040606
253,0.041399,0.040659
254,0.041208,0.040383
255,0.041176,0.040358
256,0.040904,0.040147
257,0.040939,0.040195
258,0.040736,0.039908
259,0.040697,0.039876
260,0.040412,0.039654
261,0.040438,0.039694
262,0.040222,0.039394
263,0.040171,0.039352
264,0.039874,0.039116
265,0.039885,0.039144
266,0.039657,0.038832
267,0.039590,0.038778
268,0.039283,0.038529
269,0.039276,0.038543
270,0.039038,0.038359
271,0.039096,0.038437
272,0.038921,0.038181
273,0.038905,0.038174
274,0.038647,0.037981
275,0.038692,0.038040
276,0.038499,0.037769
277,0.038465,0.037743
278,0.038188,0.037532
279,0.038212,0.037572
280,0.038002,0.037282
281,0.037944,0.037240
282,0.037654,0.037008
283,0.037652,0.037031
284,0.037429,0.035597
285,0.036172,0.035659
286,0.036046,0.035521
287,0.036083,0.035635
288,0.036003,0.035452
289,0.036000,0.035513
290,0.035862,0.035377
291,0.035911,0.035491
292,0.035819,0.035298
293,0.035817,0.035352
294,0.035660,0.035203
295,0.035707,0.035309
296,0.035596,0.035096
297,0.035582,0.035133
298,0.035400,0.034964
299,0.035432,0.035051
300,0.035296,0.034813
301,0.035260,0.034826
302,0.035051,0.034630
303,0.035057,0.034692
304,0.034895,0.034426
305,0.034829,0.034415
306,0.034597,0.034191
307,0.034570,0.034226
308,0.034387,0.034043
309,0.034401,0.034122
310,0.034262,0.033872
311,0.034207,0.033878
312,0.033996,0.033668
313,0.033979,0.033716
314,0.033812,0.033545
315,0.033835,0.033633
316,0.033709,0.033396
317,0.033662,0.033410
318,0.033464,0.033211
319,0.033453,0.033264
320,0.033297,0.033103
321,0.033324,0.033194
322,0.033206,0.032966
323,0.033164,0.032983
324,0.032973,0.032791
325,0.032965,0.032845
326,0.032814,0.032690
327,0.032842,0.032779
328,0.032728,0.031596
329,0.031675,0.031611
330,0.031535,0.031441
331,0.031496,0.031483
332,0.031385,0.031337
333,0.031371,0.031406
334,0.031286,0.031285
335,0.031300,0.031382
336,0.031241,0.031218
337,0.031213,0.031268
338,0.031104,0.031128
339,0.031102,0.031204
340,0.031019,0.031091
341,0.031045,0.031194
342,0.030988,0.031032
343,0.030966,0.031081
344,0.030854,0.030945
345,0.030858,0.031020
346,0.030772,0.030832
347,0.030721,0.030850
348,0.030581,0.030688
349,0.030553,0.030731
350,0.030440,0.030593
351,0.030436,0.030659
352,0.030348,0.030547
353,0.030370,0.030637
354,0.030306,0.030472
355,0.030274,0.030504
356,0.030151,0.030364
357,0.030142,0.030419
358,0.030045,0.030302
359,0.030060,0.030380
360,0.029987,0.030209
361,0.029945,0.030227
362,0.029812,0.030080
363,0.029792,0.030120
364,0.029685,0.029996
365,0.029686,0.030058
366,0.029602,0.029879
367,0.029546,0.029883
368,0.029406,0.029728
369,0.029369,0.029753
370,0.029255,0.029619
371,0.029238,0.029664
372,0.029146,0.029552
373,0.029149,0.029616
374,0.029078,0.029452
375,0.029027,0.029460
376,0.028901,0.029318
377,0.028868,0.029345
378,0.028765,0.029223
379,0.028751,0.029268
380,0.028668,0.029165
381,0.028673,0.029228
382,0.028610,0.029076
383,0.028561,0.029084
384,0.028445,0.028952
385,0.028413,0.028978
386,0.028318,0.028864
387,0.028303,0.028906
388,0.028227,0.028810
389,0.028230,0.028868
390,0.028171,0.028724
391,0.028122,0.028730
392,0.028012,0.028604
393,0.027978,0.028626
394,0.027888,0.028517
395,0.027870,0.028553
396,0.027797,0.028462
397,0.027794,0.028512
398,0.027737,0.027862
399,0.027139,0.027906
400,0.027102,0.027846
401,0.027106,0.027904
402,0.027082,0.027812
403,0.027054,0.027836
404,0.026995,0.027756
405,0.026978,0.027791
406,0.026931,0.027722
407,0.026926,0.027768
408,0.026890,0.027711
409,0.026899,0.027769
410,0.026875,0.027678
411,0.026846,0.027697
412,0.026784,0.027617
413,0.026767,0.027647
414,0.026716,0.027579
415,0.026710,0.027619
416,0.026671,0.027563
417,0.026678,0.027614
418,0.026650,0.027521
419,0.026617,0.027530
420,0.026548,0.027449
421,0.026526,0.027469
422,0.026469,0.027399
423,0.026458,0.027429
424,0.026413,0.027371
425,0.026413,0.027410
426,0.026379,0.027365
427,0.026391,0.027415
428,0.026368,0.027330
429,0.026338,0.027336
430,0.026272,0.027263
431,0.026252,0.027278
432,0.026197,0.027217
433,0.026189,0.027241
434,0.026145,0.027192
435,0.026147,0.027226
436,0.026114,0.027136
437,0.026073,0.027126
438,0.025997,0.027048
439,0.025966,0.027047
440,0.025902,0.026981
441,0.025880,0.026989
442,0.025828,0.026933
443,0.025816,0.026950
444,0.025773,0.026905
445,0.025771,0.026930
446,0.025738,0.026896
447,0.025747,0.026929
448,0.025724,0.026856
449,0.025690,0.026846
450,0.025624,0.026784
451,0.025600,0.026782
452,0.025545,0.026730
453,0.025529,0.026736
454,0.025484,0.026695
455,0.025477,0.026708
456,0.025442,0.026677
457,0.025445,0.026698
458,0.025418,0.026628
459,0.025379,0.026606
460,0.025310,0.026548
461,0.025280,0.026534
462,0.025222,0.026486
463,0.025201,0.026479
464,0.025152,0.026440
465,0.025139,0.026440
466,0.025100,0.026411
467,0.025094,0.026417
468,0.025063,0.026398
469,0.025066,0.026410
470,0.025044,0.026355
471,0.025007,0.026326
472,0.024944,0.026281
473,0.024915,0.026259
474,0.024862,0.026223
475,0.024841,0.026208
476,0.024796,0.026181
477,0.024783,0.026171
478,0.024746,0.026153
479,0.024740,0.026148
480,0.024710,0.026139
481,0.024712,0.026140
482,0.024690,0.025704
483,0.024237,0.025673
484,0.024193,0.025649
485,0.024165,0.025623
486,0.024128,0.025604
487,0.024105,0.025582
488,0.024073,0.025568
489,0.024055,0.025550
490,0.024027,0.025542
491,0.024014,0.025527
492,0.023992,0.025525
493,0.023983,0.025513
494,0.023965,0.025517
495,0.023962,0.025509
496,0.023949,0.025519
497,0.023951,0.025515
498,0.023943,0.025504
499,0.023921,0.025474
500,0.023889,0.025468
501,0.023871,0.025442
502,0.023844,0.025442
503,0.023831,0.025419
504,0.023809,0.025425
505,0.023801,0.025405
506,0.023783,0.025417
507,0.023780,0.025400
508,0.023767,0.025419
509,0.023769,0.025406
510,0.023761,0.025400
511,0.023737,0.025360
512,0.023702,0.025360
513,0.023683,0.025323
514,0.023653,0.025329
515,0.023638,0.025296
516,0.023613,0.025307
517,0.023603,0.025277
518,0.023582,0.025294
519,0.023577,0.025267
520,0.023561,0.025290
521,0.023560,0.025265
522,0.023549,0.025295
523,0.023553,0.025273
524,0.023547,0.025278
525,0.023523,0.025228
526,0.023488,0.025238
527,0.023469,0.025191
528,0.023439,0.025207
529,0.023425,0.025163
530,0.023400,0.025184
531,0.023389,0.025143
532,0.023369,0.025170
533,0.023363,0.025132
534,0.023346,0.025164
535,0.023345,0.025129
536,0.023333,0.025167
537,0.023336,0.025134
538,0.023329,0.025147
539,0.023304,0.025085
540,0.023267,0.025103
541,0.023246,0.025045
542,0.023214,0.025068
543,0.023198,0.025013
544,0.023171,0.025041
545,0.023158,0.024988
546,0.023135,0.025022
547,0.023127,0.024972
548,0.023108,0.025011
549,0.023104,0.024963
550,0.023089,0.025008
551,0.023089,0.024962
552,0.023079,0.024982
553,0.023051,0.024909
554,0.023012,0.024932
555,0.022988,0.024864
556,0.022955,0.024892
557,0.022935,0.024827
558,0.022906,0.024860
559,0.022890,0.024797
560,0.022865,0.024834
561,0.022853,0.024775
562,0.022832,0.024816
563,0.022823,0.024759
564,0.022806,0.024805
565,0.022800,0.024749
566,0.022786,0.024801
567,0.022785,0.024747
568,0.022775,0.024804
569,0.022777,0.024751
570,0.022770,0.024785
571,0.022746,0.024706
572,0.022713,0.024744
573,0.022693,0.024669
574,0.022664,0.024711
575,0.022648,0.024638
576,0.022623,0.024684
577,0.022609,0.024614
578,0.022588,0.024664
579,0.022578,0.024596
580,0.022560,0.024650
581,0.022553,0.024584
582,0.022538,0.024643
583,0.022534,0.024578
584,0.022523,0.024642
585,0.022522,0.024578
586,0.022514,0.024647
587,0.022517,0.024585
588,0.022512,0.024375
589,0.022225,0.024304
590,0.022202,0.024346
591,0.022186,0.024278
592,0.022165,0.024322
593,0.022151,0.024256
594,0.022133,0.024302
595,0.022120,0.024238
596,0.022104,0.024287
597,0.022094,0.024224
598,0.022080,0.024275
599,0.022072,0.024214
600,0.022060,0.024268
601,0.022054,0.024207
602,0.022044,0.024265
603,0.022040,0.024204
604,0.022033,0.024266
605,0.022031,0.024205
606,0.022026,0.024272
607,0.022026,0.024211
608,0.022024,0.024264
609,0.022008,0.024186
610,0.021988,0.024241
611,0.021975,0.024165
612,0.021957,0.024223
613,0.021946,0.024148
614,0.021930,0.024209
615,0.021921,0.024135
616,0.021908,0.024198
617,0.021900,0.024126
618,0.021889,0.024192
619,0.021884,0.024120
620,0.021874,0.024190
621,0.021871,0.024118
622,0.021864,0.024192
623,0.021863,0.024120
624,0.021858,0.024199
625,0.021860,0.024126
626,0.021857,0.024190
627,0.021841,0.024099
628,0.021820,0.024165
629,0.021806,0.024077
630,0.021788,0.024145
631,0.021776,0.024058
632,0.021760,0.024129
633,0.021749,0.024043
634,0.021735,0.024117
635,0.021727,0.024032
636,0.021715,0.024108
637,0.021709,0.024024
638,0.021699,0.024104
639,0.021695,0.024020
640,0.021686,0.024103
641,0.021684,0.024019
642,0.021678,0.024107
643,0.021678,0.024023
644,0.021674,0.024095
645,0.021656,0.023993
646,0.021634,0.024067
647,0.021618,0.023968
648,0.021598,0.024043
649,0.021585,0.023946
650,0.021567,0.024023
651,0.021555,0.023928
652,0.021540,0.024007
653,0.021530,0.023913
654,0.021516,0.023995
655,0.021508,0.023902
656,0.021496,0.023986
657,0.021489,0.023894
658,0.021479,0.023980
659,0.021474,0.023888
660,0.021466,0.023979
661,0.021463,0.023886
662,0.021456,0.023980
663,0.021455,0.023888
664,0.021450,0.023986
665,0.021451,0.023893
666,0.021448,0.023976
667,0.021432,0.023866
668,0.021411,0.023950
669,0.021397,0.023843
670,0.021378,0.023929
671,0.021366,0.023823
672,0.021349,0.023911
673,0.021339,0.023807
674,0.021324,0.023896
675,0.021315,0.023794
676,0.021302,0.023885
677,0.021294,0.023783
678,0.021283,0.023877
679,0.021277,0.023776
680,0.021267,0.023872
681,0.021263,0.023771
682,0.021255,0.023870
683,0.021252,0.023769
684,0.021246,0.023872
685,0.021245,0.023770
686,0.021240,0.023878
687,0.021241,0.023775
688,0.021238,0.023868
689,0.021222,0.023749
690,0.021202,0.023842
691,0.021188,0.023727
692,0.021170,0.023821
693,0.021157,0.023707
694,0.021141,0.023803
695,0.021130,0.023691
696,0.021116,0.023788
697,0.021107,0.023677
698,0.021094,0.023776
699,0.021086,0.023666
700,0.021074,0.023767
701,0.021068,0.023658
702,0.021058,0.023761
703,0.021053,0.023652
704,0.021044,0.023758
705,0.021041,0.023648
706,0.021034,0.023757
707,0.021032,0.023647
708,0.021026,0.023603
709,0.020870,0.023511
710,0.020865,0.023605
711,0.020863,0.023512
712,0.020859,0.023609
713,0.020858,0.023515
714,0.020855,0.023615
715,0.020856,0.023520
716,0.020854,0.023612
717,0.020844,0.023506
718,0.020831,0.023598
719,0.020821,0.023493
720,0.020810,0.023586
721,0.020801,0.023482
722,0.020791,0.023577
723,0.020784,0.023473
724,0.020774,0.023570
725,0.020768,0.023466
726,0.020759,0.023564
727,0.020754,0.023461
728,0.020747,0.023561
729,0.020743,0.023457
730,0.020736,0.023560
731,0.020733,0.023455
732,0.020727,0.023561
733,0.020726,0.023456
734,0.020721,0.023565
735,0.020721,0.023458
736,0.020717,0.023571
737,0.020718,0.023462
738,0.020716,0.023566
739,0.020705,0.023445
740,0.020690,0.023549
741,0.020680,0.023430
742,0.020667,0.023535
743,0.020658,0.023417
744,0.020646,0.023523
745,0.020638,0.023406
746,0.020627,0.023513
747,0.020620,0.023397
748,0.020610,0.023505
749,0.020604,0.023390
750,0.020595,0.023499
