sep=,
210,0.059413,0.057992
211,0.059308,0.057894
212,0.059203,0.057797
213,0.059100,0.057701
214,0.058996,0.057606
215,0.058893,0.057510
216,0.058791,0.057417
217,0.058690,0.057321
218,0.058589,0.057231
219,0.058488,0.057134
220,0.058389,0.057049
221,0.058290,0.056948
222,0.058191,0.056873
223,0.058094,0.056762
224,0.057999,0.056712
225,0.057908,0.056583
226,0.057824,0.056600
227,0.057758,0.056459
228,0.057736,0.056712
229,0.057814,0.056735
230,0.058151,0.057922
231,0.058988,0.059236
232,0.061089,0.063549
233,0.064810,0.069599
234,0.072602,0.079513
235,0.081493,0.085322
236,0.089470,0.083332
237,0.084992,0.071628
238,0.074182,0.064170
239,0.065090,0.060270
240,0.061936,0.059251
241,0.060130,0.057907
242,0.059276,0.057739
243,0.058613,0.056988
244,0.058242,0.057034
245,0.057913,0.056499
246,0.057706,0.056628
247,0.057511,0.056192
248,0.057387,0.056390
249,0.057269,0.056006
250,0.057214,0.056294
251,0.057164,0.055951
252,0.057197,0.056383
253,0.057239,0.056067
254,0.057377,0.056622
255,0.057464,0.055849
256,0.057136,0.055885
257,0.056719,0.055556
258,0.056814,0.056107
259,0.056930,0.055809
260,0.057143,0.056481
261,0.057290,0.056135
262,0.057544,0.056861
263,0.057658,0.056389
264,0.057850,0.057055
265,0.057837,0.056406
266,0.057873,0.057019
267,0.057786,0.056292
268,0.057743,0.056839
269,0.057590,0.056143
270,0.057574,0.056732
271,0.057469,0.056066
272,0.057489,0.056703
273,0.057427,0.055969
274,0.057380,0.056547
275,0.057256,0.055846
276,0.057241,0.056469
277,0.057165,0.055795
278,0.057187,0.056471
279,0.057156,0.054928
280,0.056163,0.055394
281,0.056061,0.054851
282,0.056089,0.055437
283,0.056091,0.054850
284,0.056100,0.055373
285,0.056012,0.054689
286,0.055916,0.055181
287,0.055807,0.054549
288,0.055758,0.055088
289,0.055703,0.054492
290,0.055700,0.055092
291,0.055695,0.054517
292,0.055737,0.055193
293,0.055785,0.054554
294,0.055786,0.055135
295,0.055711,0.054368
296,0.055570,0.054889
297,0.055451,0.054181
298,0.055354,0.054733
299,0.055283,0.054069
300,0.055226,0.054664
301,0.055201,0.054028
302,0.055182,0.054678
303,0.055203,0.054054
304,0.055218,0.054693
305,0.055203,0.053932
306,0.055077,0.054514
307,0.055010,0.053796
308,0.054918,0.054410
309,0.054893,0.053724
310,0.054836,0.054383
311,0.054853,0.053713
312,0.054828,0.053599
313,0.054042,0.052991
314,0.053966,0.053531
315,0.053975,0.052989
316,0.053970,0.053537
317,0.053967,0.052960
318,0.053941,0.053567
319,0.053982,0.053000
320,0.053993,0.053620
321,0.054019,0.052938
322,0.053921,0.053460
323,0.053844,0.052760
324,0.053709,0.053295
325,0.053665,0.052641
326,0.053569,0.053203
327,0.053560,0.052578
328,0.053495,0.053182
329,0.053525,0.052570
330,0.053489,0.053166
331,0.053493,0.052507
332,0.053415,0.053071
333,0.053383,0.052381
334,0.053264,0.052962
335,0.053261,0.052304
336,0.053173,0.052918
337,0.053203,0.052276
338,0.053141,0.052870
339,0.053139,0.052186
340,0.053033,0.052190
341,0.052442,0.051646
342,0.052377,0.052159
343,0.052405,0.051651
344,0.052387,0.052177
345,0.052406,0.051631
346,0.052366,0.052155
347,0.052369,0.051576
348,0.052301,0.052082
349,0.052282,0.051481
350,0.052187,0.052008
351,0.052193,0.051428
352,0.052124,0.051937
353,0.052108,0.051333
354,0.052010,0.051861
355,0.052018,0.051279
356,0.051945,0.051787
357,0.051930,0.051182
358,0.051828,0.051705
359,0.051835,0.051123
360,0.051757,0.051625
361,0.051740,0.051021
362,0.051634,0.051537
363,0.051638,0.050957
364,0.051557,0.051449
365,0.051537,0.050852
366,0.051428,0.051355
367,0.051429,0.050783
368,0.051345,0.051262
369,0.051323,0.050675
370,0.051213,0.051163
371,0.051210,0.050602
372,0.051124,0.051111
373,0.051145,0.050565
374,0.051079,0.051060
375,0.051079,0.050488
376,0.050984,0.050567
377,0.050579,0.050115
378,0.050517,0.050531
379,0.050533,0.050097
380,0.050499,0.050521
381,0.050507,0.050061
382,0.050457,0.050481
383,0.050452,0.050002
384,0.050384,0.050441
385,0.050398,0.049970
386,0.050346,0.050403
387,0.050345,0.049911
388,0.050272,0.050361
389,0.050289,0.049877
390,0.050232,0.050319
391,0.050232,0.049812
392,0.050152,0.050268
393,0.050167,0.049773
394,0.050103,0.050214
395,0.050099,0.049699
396,0.050011,0.050150
397,0.050022,0.049649
398,0.049949,0.050082
399,0.049940,0.049566
400,0.049845,0.050003
401,0.049849,0.049506
402,0.049770,0.049579
403,0.049421,0.049176
404,0.049347,0.049501
405,0.049334,0.049121
406,0.049279,0.049461
407,0.049280,0.049086
408,0.049237,0.049426
409,0.049229,0.049036
410,0.049174,0.049390
411,0.049179,0.049004
412,0.049135,0.049356
413,0.049130,0.048953
414,0.049071,0.049319
415,0.049079,0.048920
416,0.049031,0.049280
417,0.049026,0.048865
418,0.048961,0.049236
419,0.048968,0.048827
420,0.048914,0.049188
421,0.048906,0.048765
422,0.048835,0.049133
423,0.048838,0.048720
424,0.048779,0.049074
425,0.048766,0.048651
426,0.048691,0.049009
427,0.048688,0.048599
428,0.048624,0.048967
429,0.048633,0.048563
430,0.048579,0.048920
431,0.048573,0.048502
432,0.048502,0.048866
433,0.048505,0.048458
434,0.048445,0.048806
435,0.048433,0.048389
436,0.048357,0.048739
437,0.048353,0.048336
438,0.048289,0.048694
439,0.048295,0.048298
440,0.048240,0.048393
441,0.047994,0.048070
442,0.047940,0.048340
443,0.047929,0.048028
444,0.047887,0.048309
445,0.047885,0.047997
446,0.047850,0.048298
447,0.047857,0.047980
448,0.047829,0.048286
449,0.047830,0.047948
450,0.047789,0.048248
451,0.047779,0.047898
452,0.047724,0.048204
453,0.047722,0.047859
454,0.047675,0.048177
455,0.047681,0.047832
456,0.047641,0.048144
457,0.047635,0.047785
458,0.047580,0.048104
459,0.047582,0.047749
460,0.047534,0.048056
461,0.047522,0.047691
462,0.047459,0.048000
463,0.047454,0.047645
464,0.047399,0.047959
465,0.047401,0.047609
466,0.047353,0.047912
467,0.047341,0.047552
468,0.047279,0.047856
469,0.047273,0.047505
470,0.047219,0.047814
471,0.047220,0.047469
472,0.047172,0.047766
473,0.047159,0.047412
474,0.047098,0.047709
475,0.047091,0.047365
476,0.047037,0.047667
477,0.047036,0.047327
478,0.046989,0.047639
479,0.046995,0.047299
480,0.046953,0.047603
481,0.046947,0.047250
482,0.046890,0.047557
483,0.046889,0.047210
484,0.046838,0.047316
485,0.046647,0.047039
486,0.046611,0.047291
487,0.046609,0.047014
488,0.046580,0.047283
489,0.046586,0.046999
490,0.046562,0.047273
491,0.046561,0.046969
492,0.046524,0.047255
493,0.046530,0.046947
494,0.046498,0.047232
495,0.046493,0.046907
496,0.046447,0.047199
497,0.046448,0.046875
498,0.046406,0.047157
499,0.046394,0.046823
500,0.046339,0.047106
501,0.046332,0.046779
502,0.046282,0.047066
503,0.046280,0.046743
504,0.046236,0.047038
505,0.046239,0.046714
506,0.046199,0.047001
507,0.046190,0.046664
508,0.046135,0.046952
509,0.046130,0.046622
510,0.046081,0.046915
511,0.046081,0.046586
512,0.046037,0.046889
513,0.046042,0.046559
514,0.046002,0.046853
515,0.045994,0.046508
516,0.045938,0.046804
517,0.045934,0.046466
518,0.045883,0.046569
519,0.045699,0.046300
520,0.045663,0.046539
521,0.045657,0.046270
522,0.045626,0.046522
523,0.045626,0.046247
524,0.045599,0.046501
525,0.045591,0.046209
526,0.045553,0.046472
527,0.045550,0.046178
528,0.045514,0.046452
529,0.045517,0.046153
530,0.045485,0.046425
531,0.045478,0.046110
532,0.045431,0.046387
533,0.045428,0.046073
534,0.045385,0.046359
535,0.045387,0.046042
536,0.045347,0.046320
537,0.045337,0.045991
538,0.045283,0.046270
539,0.045276,0.045946
540,0.045226,0.046229
541,0.045223,0.045906
542,0.045177,0.046197
543,0.045179,0.045872
544,0.045136,0.046155
545,0.045126,0.045818
546,0.045068,0.046101
547,0.045060,0.045770
548,0.045008,0.046056
549,0.045004,0.045728
550,0.044955,0.046021
551,0.044957,0.045691
552,0.044911,0.045975
553,0.044900,0.045635
554,0.044840,0.045918
555,0.044832,0.045585
556,0.044778,0.045872
557,0.044774,0.045541
558,0.044724,0.045835
559,0.044725,0.045504
560,0.044678,0.045608
561,0.044500,0.045338
562,0.044454,0.045558
563,0.044438,0.045293
564,0.044398,0.045518
565,0.044386,0.045253
566,0.044349,0.045487
567,0.044341,0.045217
568,0.044307,0.045464
569,0.044304,0.045188
570,0.044272,0.045451
571,0.044276,0.045165
572,0.044247,0.045433
573,0.044244,0.045128
574,0.044202,0.045407
575,0.044204,0.045097
576,0.044165,0.045372
577,0.044158,0.045050
578,0.044106,0.045328
579,0.044102,0.045008
580,0.044054,0.045294
581,0.044055,0.044972
582,0.044011,0.045251
583,0.044001,0.044920
584,0.043944,0.045198
585,0.043938,0.044874
586,0.043886,0.045155
587,0.043884,0.044834
588,0.043836,0.045122
589,0.043838,0.044799
590,0.043793,0.045079
591,0.043785,0.044748
592,0.043727,0.045027
593,0.043722,0.044702
594,0.043669,0.044983
595,0.043667,0.044662
596,0.043619,0.044948
597,0.043621,0.044627
598,0.043575,0.044904
599,0.043566,0.044575
600,0.043509,0.044850
601,0.043503,0.044530
602,0.043451,0.044805
603,0.043447,0.044490
604,0.043400,0.044614
605,0.043258,0.044363
606,0.043224,0.044584
607,0.043217,0.044332
608,0.043187,0.044564
609,0.043184,0.044305
610,0.043156,0.044551
611,0.043158,0.044284
612,0.043132,0.044533
613,0.043128,0.044252
614,0.043092,0.044508
615,0.043091,0.044223
616,0.043057,0.044489
617,0.043061,0.044200
618,0.043029,0.044463
619,0.043024,0.044162
620,0.042981,0.044428
621,0.042978,0.044128
622,0.042938,0.044399
623,0.042939,0.044099
624,0.042901,0.044362
625,0.042892,0.044054
626,0.042844,0.044315
627,0.042837,0.044014
628,0.042792,0.044276
629,0.042788,0.043979
630,0.042747,0.044245
631,0.042746,0.043949
632,0.042709,0.044220
633,0.042712,0.043923
634,0.042676,0.044188
635,0.042669,0.043882
636,0.042623,0.044146
637,0.042618,0.043846
638,0.042576,0.044111
639,0.042574,0.043814
640,0.042535,0.043940
641,0.042405,0.043702
642,0.042377,0.043918
643,0.042372,0.043677
644,0.042346,0.043902
645,0.042345,0.043656
646,0.042321,0.043894
647,0.042324,0.043640
648,0.042303,0.043880
649,0.042299,0.043612
650,0.042268,0.043859
651,0.042268,0.043589
652,0.042239,0.043845
653,0.042242,0.043570
654,0.042215,0.043823
655,0.042211,0.043538
656,0.042173,0.043793
657,0.042171,0.043509
658,0.042136,0.043769
659,0.042137,0.043485
660,0.042104,0.043737
661,0.042095,0.043447
662,0.042053,0.043696
663,0.042046,0.043413
664,0.042007,0.043661
665,0.042002,0.043382
666,0.041967,0.043632
667,0.041964,0.043356
668,0.041931,0.043610
669,0.041932,0.043333
670,0.041901,0.043580
671,0.041893,0.043297
672,0.041852,0.043541
673,0.041846,0.043264
674,0.041809,0.043508
675,0.041804,0.043236
676,0.041770,0.043482
677,0.041768,0.043211
678,0.041736,0.043461
679,0.041737,0.043189
680,0.041708,0.043308
681,0.041588,0.043087
682,0.041559,0.043276
683,0.041547,0.043059
684,0.041521,0.043248
685,0.041510,0.043034
686,0.041486,0.043226
687,0.041478,0.043011
688,0.041455,0.043207
689,0.041449,0.042990
690,0.041428,0.043194
691,0.041425,0.042972
692,0.041405,0.043185
693,0.041405,0.042957
694,0.041386,0.043182
695,0.041390,0.042946
696,0.041373,0.043174
697,0.041370,0.042925
698,0.041345,0.043158
699,0.041345,0.042907
700,0.041320,0.043136
701,0.041313,0.042879
702,0.041280,0.043105
703,0.041274,0.042853
704,0.041244,0.043080
705,0.041240,0.042829
706,0.041211,0.043058
707,0.041209,0.042808
708,0.041182,0.043041
709,0.041182,0.042790
710,0.041157,0.043017
711,0.041149,0.042761
712,0.041116,0.042985
713,0.041109,0.042735
714,0.041078,0.042958
715,0.041073,0.042711
716,0.041045,0.042935
717,0.041041,0.042690
718,0.041014,0.042917
719,0.041013,0.042671
720,0.040988,0.042902
721,0.040989,0.042654
722,0.040965,0.042774
723,0.040864,0.042572
724,0.040840,0.042748
725,0.040830,0.042550
726,0.040808,0.042727
727,0.040800,0.042529
728,0.040779,0.042709
729,0.040772,0.042510
730,0.040752,0.042694
731,0.040747,0.042493
732,0.040729,0.042683
733,0.040726,0.042478
734,0.040708,0.042675
735,0.040707,0.042465
736,0.040690,0.042672
737,0.040692,0.042455
738,0.040676,0.042662
739,0.040673,0.042436
740,0.040649,0.042647
741,0.040648,0.042419
742,0.040625,0.042634
743,0.040625,0.042404
744,0.040604,0.042615
745,0.040597,0.042380
746,0.040568,0.042588
747,0.040562,0.042358
748,0.040535,0.042565
749,0.040531,0.042337
750,0.040506,0.042545
