sep=,
Epoch,Training Error,Validation Error
265,0.052438,0.050344
266,0.052446,0.049908
267,0.052389,0.050284
268,0.052382,0.049826
269,0.052305,0.050221
270,0.052314,0.049774
271,0.052254,0.050158
272,0.052247,0.049689
273,0.052164,0.050089
274,0.052173,0.049632
275,0.052107,0.050017
276,0.052097,0.049541
277,0.052008,0.049938
278,0.052013,0.049476
279,0.051941,0.049854
280,0.051924,0.049375
281,0.051829,0.049762
282,0.051827,0.049300
283,0.051749,0.049705
284,0.051764,0.049253
285,0.051701,0.049643
286,0.051695,0.049166
287,0.051607,0.049568
288,0.051614,0.049105
289,0.051541,0.049486
290,0.051526,0.049004
291,0.051428,0.049391
292,0.051425,0.048928
293,0.051344,0.048948
294,0.050992,0.048584
295,0.050936,0.048910
296,0.050942,0.048554
297,0.050906,0.048882
298,0.050903,0.048501
299,0.050851,0.048852
300,0.050862,0.048471
301,0.050822,0.048818
302,0.050819,0.048413
303,0.050758,0.048777
304,0.050768,0.048375
305,0.050718,0.048729
306,0.050711,0.048303
307,0.050637,0.048669
308,0.050642,0.048251
309,0.050579,0.048599
310,0.050563,0.048162
311,0.050477,0.048516
312,0.050471,0.048093
313,0.050397,0.048459
314,0.050404,0.048044
315,0.050341,0.048391
316,0.050326,0.047956
317,0.050238,0.048308
318,0.050233,0.047886
319,0.050157,0.048250
320,0.050164,0.047836
321,0.050098,0.048179
322,0.050082,0.047745
323,0.049990,0.048091
324,0.049983,0.047672
325,0.049903,0.048027
326,0.049907,0.047617
327,0.049837,0.047949
328,0.049818,0.047522
329,0.049722,0.047855
330,0.049711,0.047444
331,0.049628,0.047783
332,0.049627,0.047383
333,0.049554,0.047735
334,0.049564,0.047340
335,0.049500,0.047331
336,0.049162,0.047004
337,0.049091,0.047260
338,0.049073,0.046946
339,0.049018,0.047215
340,0.049011,0.046904
341,0.048964,0.047191
342,0.048968,0.046878
343,0.048928,0.047160
344,0.048920,0.046824
345,0.048859,0.047118
346,0.048860,0.046785
347,0.048806,0.047065
348,0.048789,0.046714
349,0.048714,0.046997
350,0.048704,0.046657
351,0.048637,0.046947
352,0.048635,0.046613
353,0.048575,0.046915
354,0.048583,0.046583
355,0.048530,0.046868
356,0.048516,0.046515
357,0.048436,0.046802
358,0.048429,0.046459
359,0.048356,0.046751
360,0.048357,0.046417
361,0.048290,0.046683
362,0.048267,0.046331
363,0.048173,0.046594
364,0.048155,0.046259
365,0.048070,0.046522
366,0.048059,0.046200
367,0.047980,0.046467
368,0.047978,0.046153
369,0.047906,0.046429
370,0.047912,0.046119
371,0.047845,0.046372
372,0.047828,0.046040
373,0.047732,0.046293
374,0.047721,0.045974
375,0.047633,0.046231
376,0.047629,0.045921
377,0.047548,0.046186
378,0.047555,0.045881
379,0.047480,0.046123
380,0.047461,0.045795
381,0.047357,0.046037
382,0.047344,0.045723
383,0.047250,0.045969
384,0.047245,0.045665
385,0.047159,0.045921
386,0.047164,0.045622
387,0.047085,0.045515
388,0.046727,0.045268
389,0.046644,0.045441
390,0.046615,0.045206
391,0.046547,0.045389
392,0.046527,0.045157
393,0.046467,0.045352
394,0.046456,0.045120
395,0.046401,0.045332
396,0.046401,0.045098
397,0.046352,0.045303
398,0.046337,0.045043
399,0.046264,0.045260
400,0.046259,0.045001
401,0.046192,0.045235
402,0.046199,0.044974
403,0.046137,0.045196
404,0.046125,0.044906
405,0.046036,0.045137
406,0.046032,0.044852
407,0.045950,0.045096
408,0.045957,0.044812
409,0.045881,0.045039
410,0.045866,0.044726
411,0.045761,0.044959
412,0.045752,0.044654
413,0.045656,0.044898
414,0.045657,0.044597
415,0.045569,0.044820
416,0.045546,0.044494
417,0.045430,0.044723
418,0.045414,0.044409
419,0.045311,0.044647
420,0.045305,0.044340
421,0.045212,0.044594
422,0.045219,0.044288
423,0.045135,0.044527
424,0.045121,0.044196
425,0.045010,0.044445
426,0.045006,0.044122
427,0.044907,0.044386
428,0.044915,0.044067
429,0.044826,0.044315
430,0.044813,0.043971
431,0.044698,0.044228
432,0.044694,0.043893
433,0.044592,0.044165
434,0.044600,0.043834
435,0.044507,0.044090
436,0.044494,0.043735
437,0.044377,0.043999
438,0.044373,0.043655
439,0.044269,0.043933
440,0.044276,0.043593
441,0.044183,0.043538
442,0.043850,0.043258
443,0.043764,0.043462
444,0.043741,0.043190
445,0.043671,0.043410
446,0.043659,0.043137
447,0.043598,0.043380
448,0.043600,0.043101
449,0.043547,0.043347
450,0.043540,0.043042
451,0.043469,0.043308
452,0.043474,0.042999
453,0.043411,0.043262
454,0.043403,0.042929
455,0.043321,0.043207
456,0.043323,0.042875
457,0.043249,0.043144
458,0.043236,0.042793
459,0.043144,0.043071
460,0.043140,0.042726
461,0.043058,0.043019
462,0.043065,0.042675
463,0.042992,0.042960
464,0.042984,0.042596
465,0.042891,0.042889
466,0.042892,0.042532
467,0.042810,0.042811
468,0.042793,0.042440
469,0.042694,0.042723
470,0.042686,0.042364
471,0.042599,0.042656
472,0.042599,0.042302
473,0.042522,0.042581
474,0.042506,0.042215
475,0.042413,0.042497
476,0.042404,0.042141
477,0.042322,0.042432
478,0.042322,0.042081
479,0.042249,0.042360
480,0.042234,0.041997
481,0.042145,0.042278
482,0.042137,0.041926
483,0.042059,0.042214
484,0.042058,0.041867
485,0.041988,0.042167
486,0.041997,0.041821
487,0.041934,0.042113
488,0.041928,0.041750
489,0.041849,0.042047
490,0.041850,0.041691
491,0.041779,0.041746
492,0.041543,0.041459
493,0.041480,0.041675
494,0.041459,0.041396
495,0.041406,0.041619
496,0.041390,0.041342
497,0.041343,0.041575
498,0.041334,0.041297
499,0.041292,0.041544
500,0.041291,0.041260
501,0.041254,0.041528
502,0.041263,0.041235
503,0.041230,0.041509
504,0.041233,0.041194
505,0.041186,0.041464
506,0.041177,0.041134
507,0.041116,0.041409
508,0.041113,0.041083
509,0.041058,0.041368
510,0.041062,0.041041
511,0.041013,0.041319
512,0.041004,0.040978
513,0.040940,0.041260
514,0.040937,0.040925
515,0.040880,0.041214
516,0.040883,0.040880
517,0.040831,0.041161
518,0.040821,0.040815
519,0.040754,0.041097
520,0.040749,0.040758
521,0.040690,0.041046
522,0.040690,0.040710
523,0.040637,0.040987
524,0.040623,0.040642
525,0.040556,0.040919
526,0.040548,0.040583
527,0.040488,0.040863
528,0.040484,0.040532
529,0.040431,0.040820
530,0.040433,0.040490
531,0.040385,0.040768
532,0.040375,0.040427
533,0.040312,0.040707
534,0.040306,0.040373
535,0.040251,0.040657
536,0.040250,0.040327
537,0.040200,0.040430
538,0.040024,0.040164
539,0.039987,0.040400
540,0.039984,0.040129
541,0.039953,0.040381
542,0.039957,0.040103
543,0.039930,0.040359
544,0.039926,0.040062
545,0.039888,0.040330
546,0.039890,0.040029
547,0.039855,0.040294
548,0.039847,0.039979
549,0.039799,0.040249
550,0.039796,0.039936
551,0.039752,0.040214
552,0.039754,0.039899
553,0.039715,0.040171
554,0.039705,0.039845
555,0.039652,0.040118
556,0.039646,0.039797
557,0.039599,0.040075
558,0.039598,0.039756
559,0.039555,0.040043
560,0.039559,0.039721
561,0.039520,0.040001
562,0.039511,0.039667
563,0.039458,0.039949
564,0.039454,0.039620
565,0.039406,0.039907
566,0.039406,0.039580
567,0.039362,0.039855
568,0.039349,0.039520
569,0.039293,0.039794
570,0.039283,0.039468
571,0.039233,0.039744
572,0.039227,0.039422
573,0.039182,0.039703
574,0.039181,0.039383
575,0.039140,0.039671
576,0.039143,0.039350
577,0.039106,0.039453
578,0.038930,0.039187
579,0.038890,0.039408
580,0.038877,0.039145
581,0.038843,0.039370
582,0.038834,0.039107
583,0.038803,0.039341
584,0.038798,0.039073
585,0.038769,0.039319
586,0.038769,0.039045
587,0.038744,0.039306
588,0.038749,0.039024
589,0.038727,0.039287
590,0.038724,0.038988
591,0.038689,0.039260
592,0.038691,0.038957
593,0.038659,0.039224
594,0.038650,0.038910
595,0.038605,0.039178
596,0.038599,0.038867
597,0.038559,0.039140
598,0.038556,0.038830
599,0.038519,0.039110
600,0.038521,0.038798
601,0.038487,0.039070
602,0.038476,0.038749
603,0.038430,0.039021
604,0.038422,0.038705
605,0.038380,0.038979
606,0.038376,0.038665
607,0.038337,0.038945
608,0.038337,0.038631
609,0.038302,0.038919
610,0.038305,0.038602
611,0.038273,0.038883
612,0.038264,0.038555
613,0.038219,0.038836
614,0.038213,0.038513
615,0.038171,0.038797
616,0.038169,0.038476
617,0.038131,0.038766
618,0.038133,0.038444
619,0.038098,0.038724
620,0.038087,0.038393
621,0.038039,0.038672
622,0.038031,0.038349
623,0.037988,0.038628
624,0.037982,0.038309
625,0.037944,0.038593
626,0.037942,0.038274
627,0.037907,0.038400
628,0.037755,0.038143
629,0.037730,0.038379
630,0.037726,0.038117
631,0.037705,0.038365
632,0.037705,0.038095
633,0.037686,0.038344
634,0.037679,0.038060
635,0.037649,0.038315
636,0.037645,0.038030
637,0.037618,0.038293
638,0.037617,0.038003
639,0.037593,0.038278
640,0.037596,0.037982
641,0.037574,0.038254
642,0.037568,0.037944
643,0.037533,0.038220
644,0.037529,0.037911
645,0.037498,0.038193
646,0.037497,0.037882
647,0.037469,0.038172
648,0.037472,0.037858
649,0.037446,0.038142
650,0.037437,0.037816
651,0.037397,0.038100
652,0.037391,0.037778
653,0.037355,0.038065
654,0.037352,0.037745
655,0.037320,0.038038
656,0.037320,0.037717
657,0.037290,0.038000
658,0.037278,0.037670
659,0.037236,0.037950
660,0.037225,0.037629
661,0.037187,0.037909
662,0.037180,0.037592
663,0.037146,0.037874
664,0.037141,0.037559
665,0.037110,0.037845
666,0.037108,0.037530
667,0.037080,0.037824
668,0.037082,0.037505
669,0.037056,0.037791
670,0.037045,0.037463
671,0.037006,0.037748
672,0.036998,0.037425
673,0.036963,0.037711
674,0.036958,0.037391
675,0.036926,0.037681
676,0.036924,0.037362
677,0.036895,0.037499
678,0.036748,0.037240
679,0.036727,0.037479
680,0.036723,0.037216
681,0.036705,0.037466
682,0.036704,0.037196
683,0.036688,0.037459
684,0.036691,0.037180
685,0.036677,0.037444
686,0.036672,0.037151
687,0.036647,0.037421
688,0.036644,0.037126
689,0.036622,0.037404
690,0.036622,0.037104
691,0.036602,0.037377
692,0.036591,0.037067
693,0.036559,0.037339
694,0.036551,0.037033
695,0.036521,0.037307
696,0.036515,0.037002
697,0.036488,0.037281
698,0.036485,0.036975
699,0.036460,0.037259
700,0.036460,0.036952
701,0.036437,0.037244
702,0.036440,0.036932
703,0.036419,0.037218
704,0.036411,0.036895
705,0.036377,0.037181
706,0.036370,0.036861
707,0.036339,0.037149
708,0.036335,0.036831
709,0.036306,0.037122
710,0.036305,0.036805
711,0.036278,0.037101
712,0.036280,0.036781
713,0.036255,0.037069
714,0.036245,0.036741
715,0.036207,0.037025
716,0.036198,0.036704
717,0.036164,0.036987
718,0.036157,0.036671
719,0.036126,0.036954
720,0.036121,0.036641
721,0.036093,0.036926
722,0.036091,0.036614
723,0.036064,0.036904
724,0.036065,0.036590
725,0.036040,0.036724
726,0.035894,0.036467
727,0.035866,0.036686
728,0.035853,0.036435
729,0.035828,0.036653
730,0.035817,0.036405
731,0.035794,0.036624
732,0.035785,0.036376
733,0.035763,0.036598
734,0.035755,0.036350
735,0.035736,0.036577
736,0.035730,0.036326
737,0.035711,0.036559
738,0.035708,0.036304
739,0.035691,0.036545
740,0.035690,0.036285
741,0.035674,0.036536
742,0.035676,0.036269
743,0.035662,0.036520
744,0.035656,0.036241
745,0.035632,0.036495
746,0.035628,0.036216
747,0.035605,0.036474
748,0.035603,0.036194
749,0.035583,0.036458
750,0.035583,0.036174
