sep=,
Epoch,Training Error,Validation Error
265,0.054551,0.053604
266,0.054539,0.052553
267,0.054369,0.053483
268,0.054415,0.052500
269,0.054318,0.052525
270,0.053495,0.051691
271,0.053382,0.052440
272,0.053402,0.051677
273,0.053378,0.052459
274,0.053407,0.051666
275,0.053376,0.052468
276,0.053404,0.051643
277,0.053360,0.052452
278,0.053378,0.051597
279,0.053316,0.052399
280,0.053318,0.051519
281,0.053235,0.052300
282,0.053214,0.051403
283,0.053108,0.052226
284,0.053135,0.051374
285,0.053082,0.052192
286,0.053093,0.051307
287,0.053013,0.052100
288,0.052996,0.051194
289,0.052888,0.052025
290,0.052915,0.051162
291,0.052858,0.051981
292,0.052863,0.051084
293,0.052774,0.051867
294,0.052746,0.050950
295,0.052626,0.051762
296,0.052637,0.050893
297,0.052566,0.051681
298,0.052551,0.050786
299,0.052447,0.051609
300,0.052472,0.050753
301,0.052416,0.050802
302,0.051702,0.050069
303,0.051616,0.050721
304,0.051614,0.050041
305,0.051592,0.050762
306,0.051638,0.050092
307,0.051662,0.050848
308,0.051708,0.050077
309,0.051652,0.050762
310,0.051616,0.049971
311,0.051534,0.050684
312,0.051533,0.049927
313,0.051489,0.050692
314,0.051530,0.049953
315,0.051526,0.050723
316,0.051550,0.049938
317,0.051514,0.050690
318,0.051509,0.049868
319,0.051438,0.050655
320,0.051467,0.049858
321,0.051433,0.050628
322,0.051432,0.049791
323,0.051360,0.050595
324,0.051392,0.049784
325,0.051356,0.049842
326,0.050674,0.049136
327,0.050597,0.049770
328,0.050594,0.049110
329,0.050573,0.049800
330,0.050610,0.049148
331,0.050625,0.049857
332,0.050652,0.049112
333,0.050589,0.049741
334,0.050534,0.048985
335,0.050444,0.049626
336,0.050415,0.048908
337,0.050358,0.049577
338,0.050360,0.048882
339,0.050333,0.049539
340,0.050313,0.048815
341,0.050260,0.049501
342,0.050268,0.048797
343,0.050245,0.049469
344,0.050229,0.048735
345,0.050176,0.049435
346,0.050188,0.048720
347,0.050164,0.049403
348,0.050149,0.048655
349,0.050092,0.049364
350,0.050103,0.048636
351,0.050075,0.049323
352,0.050056,0.048563
353,0.049993,0.049271
354,0.049999,0.048534
355,0.049963,0.049216
356,0.049938,0.048448
357,0.049867,0.049147
358,0.049864,0.048406
359,0.049821,0.049138
360,0.049848,0.048412
361,0.049832,0.048505
362,0.049248,0.047870
363,0.049191,0.048454
364,0.049189,0.047852
365,0.049175,0.048482
366,0.049204,0.047882
367,0.049217,0.048522
368,0.049231,0.047840
369,0.049172,0.048404
370,0.049112,0.047718
371,0.049030,0.048284
372,0.048991,0.047634
373,0.048935,0.048216
374,0.048918,0.047588
375,0.048885,0.048197
376,0.048891,0.047580
377,0.048880,0.048179
378,0.048866,0.047533
379,0.048829,0.048156
380,0.048836,0.047522
381,0.048821,0.048131
382,0.048803,0.047467
383,0.048760,0.048096
384,0.048762,0.047447
385,0.048740,0.048056
386,0.048717,0.047380
387,0.048665,0.048004
388,0.048660,0.047347
389,0.048629,0.047999
390,0.048648,0.047350
391,0.048638,0.047988
392,0.048630,0.047303
393,0.048586,0.047962
394,0.048598,0.047290
395,0.048574,0.047925
396,0.048556,0.047221
397,0.048496,0.047869
398,0.048496,0.047185
399,0.048457,0.047326
400,0.047983,0.046768
401,0.047958,0.047327
402,0.047974,0.046785
403,0.047983,0.047350
404,0.047986,0.046740
