sep=,
Epoch,Training Error,Validation Error
265,0.061442,0.063201
266,0.061230,0.063035
267,0.061290,0.063134
268,0.061164,0.062903
269,0.061159,0.062946
270,0.060963,0.061534
271,0.059607,0.061636
272,0.059511,0.061509
273,0.059605,0.061695
274,0.059584,0.061527
275,0.059649,0.061690
276,0.059587,0.061472
277,0.059608,0.061600
278,0.059495,0.061326
279,0.059461,0.061412
280,0.059294,0.061193
281,0.059331,0.061354
282,0.059239,0.061078
283,0.059219,0.061192
284,0.059068,0.060975
285,0.059121,0.061164
286,0.059046,0.060886
287,0.059040,0.061023
288,0.058899,0.060805
289,0.058968,0.061020
290,0.058906,0.060736
291,0.058908,0.060892
292,0.058772,0.060535
293,0.058698,0.060632
294,0.058490,0.060336
295,0.058490,0.060509
296,0.058363,0.060274
297,0.058439,0.060526
298,0.058393,0.060218
299,0.058394,0.060404
300,0.058267,0.060018
301,0.058184,0.060138
302,0.057979,0.059814
303,0.057971,0.060011
304,0.057847,0.059749
305,0.057916,0.060025
306,0.057873,0.058370
307,0.056346,0.058545
308,0.056241,0.058291
309,0.056283,0.058543
310,0.056246,0.058232
311,0.056237,0.058450
312,0.056151,0.058185
313,0.056206,0.058474
314,0.056188,0.058150
315,0.056187,0.058395
316,0.056111,0.058123
317,0.056178,0.058441
318,0.056173,0.058103
319,0.056176,0.058367
320,0.056101,0.057959
321,0.056031,0.058162
322,0.055885,0.057811
323,0.055883,0.058083
324,0.055808,0.057788
325,0.055876,0.058133
326,0.055874,0.057762
327,0.055867,0.058041
328,0.055783,0.057727
329,0.055848,0.058081
330,0.055839,0.057682
331,0.055816,0.057962
332,0.055717,0.057622
333,0.055768,0.057977
334,0.055745,0.056191
335,0.054134,0.056424
336,0.054040,0.056111
337,0.054069,0.056419
338,0.054041,0.056043
339,0.054014,0.056311
340,0.053931,0.055979
341,0.053962,0.056314
342,0.053943,0.055917
343,0.053913,0.056203
344,0.053832,0.055855
345,0.053863,0.056206
346,0.053846,0.055791
347,0.053809,0.056084
348,0.053722,0.055720
349,0.053749,0.056079
350,0.053728,0.055643
351,0.053680,0.055939
352,0.053584,0.055556
353,0.053600,0.055917
354,0.053571,0.055458
355,0.053507,0.055752
356,0.053399,0.055347
357,0.053400,0.055706
358,0.053359,0.055224
359,0.053277,0.055512
360,0.053155,0.055086
361,0.053139,0.055438
362,0.053084,0.055065
363,0.053133,0.055485
364,0.053148,0.055027
365,0.053110,0.055234
366,0.052880,0.054704
367,0.052756,0.054973
368,0.052603,0.054505
369,0.052546,0.054834
370,0.052460,0.054419
371,0.052467,0.054813
372,0.052447,0.054318
373,0.052369,0.054639
374,0.052265,0.054200
375,0.052251,0.054583
376,0.052214,0.054195
377,0.052264,0.054647
378,0.052295,0.054171
379,0.052255,0.053111
380,0.050608,0.052654
381,0.050520,0.052932
382,0.050426,0.052526
383,0.050390,0.052845
384,0.050342,0.052481
385,0.050357,0.052851
386,0.050359,0.052436
387,0.050323,0.052669
388,0.050169,0.052211
389,0.050080,0.052487
390,0.049980,0.052073
391,0.049939,0.052394
392,0.049888,0.052019
393,0.049895,0.052391
394,0.049894,0.051961
395,0.049847,0.052288
396,0.049790,0.051898
397,0.049792,0.052276
398,0.049787,0.051827
399,0.049729,0.052155
400,0.049664,0.051749
401,0.049656,0.052128
402,0.049643,0.051760
403,0.049688,0.052201
404,0.049733,0.051764
405,0.049710,0.052037
406,0.049561,0.051541
407,0.049468,0.051860
408,0.049377,0.051413
409,0.049337,0.051780
410,0.049298,0.051375
411,0.049311,0.051798
412,0.049328,0.051323
413,0.049266,0.051570
414,0.049086,0.051041
415,0.048956,0.051333
416,0.048835,0.050857
417,0.048760,0.051193
418,0.048691,0.050762
419,0.048667,0.051147
420,0.048649,0.050755
421,0.048675,0.051197
422,0.048712,0.050733
423,0.048666,0.049971
424,0.047379,0.049542
425,0.047294,0.049817
426,0.047222,0.049427
427,0.047175,0.049733
428,0.047139,0.049373
429,0.047130,0.049719
430,0.047131,0.049387
431,0.047164,0.049705
432,0.047123,0.049256
433,0.047027,0.049530
434,0.046940,0.049119
435,0.046883,0.049427
436,0.046836,0.049047
437,0.046816,0.049394
438,0.046807,0.049043
439,0.046828,0.049438
440,0.046863,0.049034
441,0.046835,0.049306
442,0.046726,0.048858
443,0.046645,0.049163
444,0.046578,0.048752
445,0.046537,0.049094
446,0.046511,0.048714
447,0.046509,0.049100
448,0.046525,0.048750
449,0.046567,0.049097
450,0.046529,0.048605
451,0.046413,0.048896
452,0.046317,0.048447
453,0.046244,0.048773
454,0.046191,0.048360
455,0.046158,0.048725
456,0.046146,0.048343
457,0.046154,0.048756
458,0.046187,0.048313
459,0.046134,0.048582
460,0.046004,0.048093
461,0.045892,0.048394
462,0.045807,0.047947
463,0.045737,0.048283
464,0.045692,0.047869
465,0.045662,0.048245
466,0.045658,0.047862
467,0.045668,0.048285
468,0.045709,0.047033
469,0.044706,0.046638
470,0.043941,0.046323
471,0.043877,0.046527
472,0.043827,0.046229
473,0.043782,0.046452
474,0.043751,0.046167
475,0.043724,0.046414
476,0.043714,0.046139
477,0.043709,0.046420
478,0.043724,0.046154
479,0.043745,0.046431
480,0.043740,0.046091
481,0.043686,0.046347
482,0.043654,0.046024
483,0.043623,0.046306
484,0.043615,0.045999
485,0.043610,0.046315
486,0.043629,0.046021
487,0.043652,0.046322
488,0.043642,0.045937
489,0.043568,0.046206
490,0.043522,0.045845
491,0.043475,0.046139
492,0.043456,0.045799
493,0.043435,0.046124
494,0.043445,0.045800
495,0.043452,0.046100
496,0.043424,0.045678
497,0.043322,0.045938
498,0.043255,0.045547
499,0.043182,0.045829
500,0.043142,0.045463
501,0.043097,0.045770
502,0.043084,0.045424
503,0.043066,0.045764
504,0.043082,0.045435
505,0.043093,0.045746
506,0.043069,0.045313
507,0.042963,0.045581
508,0.042895,0.045180
509,0.042820,0.045470
510,0.042781,0.045095
511,0.042733,0.045410
512,0.042722,0.045056
513,0.042701,0.045403
514,0.042719,0.045066
