sep=,
501,0.036066,0.037432
502,0.036018,0.037668
503,0.036018,0.037392
504,0.035975,0.037632
505,0.035979,0.037359
506,0.035940,0.037596
507,0.035941,0.037317
508,0.035895,0.037430
509,0.035796,0.037210
510,0.035761,0.037385
511,0.035751,0.037171
512,0.035719,0.037349
513,0.035712,0.037136
514,0.035682,0.037321
515,0.035680,0.037105
516,0.035652,0.037303
517,0.035655,0.037080
518,0.035630,0.037285
519,0.035631,0.037051
520,0.035600,0.037256
521,0.035599,0.037015
522,0.035562,0.037225
523,0.035565,0.036985
524,0.035531,0.037193
525,0.035530,0.036947
526,0.035490,0.037159
527,0.035493,0.036915
528,0.035457,0.037123
529,0.035455,0.036875
530,0.035413,0.037083
531,0.035414,0.036841
532,0.035376,0.037043
533,0.035373,0.036800
534,0.035330,0.037000
535,0.035329,0.036763
536,0.035291,0.036865
537,0.035211,0.036677
538,0.035184,0.036840
539,0.035182,0.036650
540,0.035157,0.036822
541,0.035159,0.036627
542,0.035136,0.036805
543,0.035137,0.036600
544,0.035108,0.036777
545,0.035106,0.036566
546,0.035072,0.036746
547,0.035073,0.036537
548,0.035042,0.036714
549,0.035038,0.036501
550,0.035002,0.036679
551,0.035001,0.036470
552,0.034969,0.036651
553,0.034971,0.036443
554,0.034941,0.036621
555,0.034939,0.036409
556,0.034903,0.036589
557,0.034905,0.036379
558,0.034872,0.036554
559,0.034868,0.036342
560,0.034831,0.036515
561,0.034829,0.036310
562,0.034796,0.036485
563,0.034797,0.036282
564,0.034766,0.036361
565,0.034688,0.036197
566,0.034661,0.036329
567,0.034655,0.036167
568,0.034630,0.036304
569,0.034626,0.036141
570,0.034603,0.036284
571,0.034602,0.036119
572,0.034581,0.036270
573,0.034584,0.036100
574,0.034564,0.036255
575,0.034564,0.036076
576,0.034539,0.036229
577,0.034536,0.036046
578,0.034506,0.036200
579,0.034505,0.036019
580,0.034477,0.036177
581,0.034479,0.035996
582,0.034453,0.036152
583,0.034452,0.035966
584,0.034421,0.036123
585,0.034421,0.035939
586,0.034393,0.036092
587,0.034389,0.035906
588,0.034355,0.036057
589,0.034353,0.035877
590,0.034323,0.036029
591,0.034324,0.035851
592,0.034296,0.035998
593,0.034292,0.035818
594,0.034259,0.035964
595,0.034257,0.035789
596,0.034228,0.035856
597,0.034160,0.035717
598,0.034140,0.035835
599,0.034137,0.035696
600,0.034118,0.035820
601,0.034118,0.035678
602,0.034100,0.035811
603,0.034104,0.035663
604,0.034087,0.035799
605,0.034088,0.035643
606,0.034066,0.035777
607,0.034063,0.035616
608,0.034036,0.035751
609,0.034035,0.035592
610,0.034011,0.035730
611,0.034012,0.035571
612,0.033989,0.035706
613,0.033986,0.035543
614,0.033958,0.035678
615,0.033957,0.035519
616,0.033932,0.035656
617,0.033933,0.035497
618,0.033909,0.035630
619,0.033906,0.035468
620,0.033877,0.035522
621,0.033808,0.035396
622,0.033789,0.035502
623,0.033786,0.035376
624,0.033768,0.035486
625,0.033767,0.035358
626,0.033751,0.035475
627,0.033752,0.035343
628,0.033736,0.035461
629,0.033735,0.035323
630,0.033714,0.035443
631,0.033714,0.035305
632,0.033695,0.035423
633,0.033692,0.035280
634,0.033667,0.035399
635,0.033666,0.035258
636,0.033644,0.035379
637,0.033644,0.035238
638,0.033623,0.035356
639,0.033619,0.035212
640,0.033594,0.035329
641,0.033591,0.035189
642,0.033568,0.035307
643,0.033568,0.035168
644,0.033546,0.035289
645,0.033548,0.035151
646,0.033527,0.035268
647,0.033524,0.035125
648,0.033499,0.035168
649,0.033433,0.035057
650,0.033417,0.035151
651,0.033415,0.035040
652,0.033400,0.035139
653,0.033399,0.035025
654,0.033385,0.035130
655,0.033386,0.035013
656,0.033372,0.035117
657,0.033371,0.034994
658,0.033352,0.035102
659,0.033352,0.034978
660,0.033335,0.035082
661,0.033331,0.034954
662,0.033309,0.035059
663,0.033306,0.034933
664,0.033286,0.035040
665,0.033285,0.034915
666,0.033267,0.035024
667,0.033267,0.034899
668,0.033250,0.035005
669,0.033246,0.034876
670,0.033223,0.034981
671,0.033221,0.034855
672,0.033200,0.034961
673,0.033200,0.034837
674,0.033180,0.034945
675,0.033182,0.034821
676,0.033163,0.034852
677,0.033096,0.034751
678,0.033080,0.034834
679,0.033076,0.034734
680,0.033062,0.034819
681,0.033059,0.034719
682,0.033046,0.034808
683,0.033045,0.034705
684,0.033032,0.034798
685,0.033032,0.034694
686,0.033020,0.034785
687,0.033017,0.034675
688,0.033000,0.034769
689,0.032998,0.034659
690,0.032982,0.034755
691,0.032982,0.034645
692,0.032967,0.034744
693,0.032969,0.034633
694,0.032954,0.034728
695,0.032951,0.034612
696,0.032931,0.034708
697,0.032929,0.034594
698,0.032911,0.034691
699,0.032910,0.034578
700,0.032893,0.034677
701,0.032894,0.034564
702,0.032878,0.034658
703,0.032874,0.034541
704,0.032853,0.034635
705,0.032850,0.034521
706,0.032831,0.034546
707,0.032767,0.034458
708,0.032756,0.034535
709,0.032754,0.034446
710,0.032744,0.034527
711,0.032743,0.034436
712,0.032734,0.034522
713,0.032735,0.034428
714,0.032726,0.034513
715,0.032723,0.034412
716,0.032709,0.034499
717,0.032707,0.034399
718,0.032694,0.034488
719,0.032694,0.034387
720,0.032681,0.034479
721,0.032683,0.034377
722,0.032670,0.034465
723,0.032667,0.034357
724,0.032649,0.034446
725,0.032646,0.034340
726,0.032630,0.034430
727,0.032629,0.034326
728,0.032614,0.034417
729,0.032614,0.034313
730,0.032600,0.034399
731,0.032594,0.034291
732,0.032575,0.034377
733,0.032571,0.034272
734,0.032553,0.034358
735,0.032551,0.034256
736,0.032535,0.034273
737,0.032471,0.034193
738,0.032463,0.034265
739,0.032461,0.034184
740,0.032454,0.034260
741,0.032454,0.034177
742,0.032446,0.034258
743,0.032448,0.034172
744,0.032441,0.034251
745,0.032438,0.034158
746,0.032426,0.034238
747,0.032424,0.034146
748,0.032413,0.034228
749,0.032412,0.034136
750,0.032401,0.034220
