sep=,
209,0.073201,0.072419
210,0.073079,0.072297
211,0.072958,0.072176
212,0.072837,0.072056
213,0.072716,0.071936
214,0.072596,0.071816
215,0.072477,0.071697
216,0.072358,0.071579
217,0.072239,0.071461
218,0.072121,0.071343
219,0.072003,0.071226
220,0.071886,0.071110
221,0.071769,0.070994
222,0.071653,0.070878
223,0.071537,0.070763
224,0.071422,0.070649
225,0.071307,0.070535
226,0.071192,0.070421
227,0.071078,0.070308
228,0.070964,0.070195
229,0.070851,0.070083
230,0.070739,0.069971
231,0.070626,0.069860
232,0.070515,0.069749
233,0.070403,0.069639
234,0.070292,0.069529
235,0.070182,0.069419
236,0.070072,0.069310
237,0.069963,0.069201
238,0.069854,0.069093
239,0.069745,0.068985
240,0.069637,0.068877
241,0.069529,0.068770
242,0.069422,0.068664
243,0.069315,0.068557
244,0.069208,0.068452
245,0.069102,0.068346
246,0.068996,0.068241
247,0.068890,0.068137
248,0.068785,0.068033
249,0.068680,0.067929
250,0.068576,0.067826
251,0.068472,0.067723
252,0.068368,0.067621
253,0.068265,0.067519
254,0.068162,0.067417
255,0.068060,0.067316
256,0.067958,0.067216
257,0.067856,0.067115
258,0.067755,0.067016
259,0.067654,0.066916
260,0.067554,0.066819
261,0.067454,0.066718
262,0.067356,0.066629
263,0.067259,0.066528
264,0.067169,0.066475
265,0.067099,0.066422
266,0.067092,0.066664
267,0.067296,0.067315
268,0.068203,0.070363
269,0.071277,0.077963
270,0.080822,0.101154
271,0.103833,0.133139
272,0.140705,0.101585
273,0.103695,0.079284
274,0.080311,0.071411
275,0.072416,0.070156
276,0.070753,0.069225
277,0.069951,0.068803
278,0.069358,0.068377
279,0.069008,0.068170
280,0.068718,0.067970
281,0.068566,0.067883
282,0.068455,0.067883
283,0.068480,0.067948
284,0.068587,0.068213
285,0.068847,0.068414
286,0.069169,0.069013
287,0.069719,0.069377
288,0.070309,0.069076
289,0.069770,0.068188
290,0.068956,0.068842
291,0.069528,0.069336
292,0.070321,0.070628
293,0.071449,0.071162
294,0.072432,0.072591
295,0.073562,0.072689
296,0.074169,0.073569
297,0.074609,0.072720
298,0.074141,0.072515
299,0.073474,0.071237
300,0.072396,0.070896
301,0.071731,0.069914
302,0.070886,0.069788
303,0.070525,0.069104
304,0.069982,0.069204
305,0.069882,0.068736
306,0.069587,0.069032
307,0.069688,0.068716
308,0.069589,0.069082
309,0.069736,0.068740
310,0.069635,0.069131
311,0.069784,0.068742
312,0.069654,0.067749
313,0.068279,0.067409
314,0.068145,0.067825
315,0.068374,0.067685
316,0.068494,0.068264
317,0.068844,0.067972
318,0.068844,0.068487
319,0.069084,0.068111
320,0.069019,0.068613
321,0.069222,0.068147
322,0.069071,0.068594
323,0.069204,0.068044
324,0.068962,0.068421
325,0.069021,0.067814
326,0.068707,0.068128
327,0.068708,0.067502
328,0.068360,0.067770
329,0.068325,0.067158
330,0.067980,0.067515
331,0.068054,0.067028
332,0.067849,0.067390
333,0.067920,0.066880
334,0.067696,0.066126
335,0.066559,0.065731
336,0.066392,0.066073
337,0.066514,0.065819
338,0.066525,0.066270
339,0.066724,0.065910
340,0.066651,0.066319
341,0.066779,0.065927
342,0.066690,0.066358
343,0.066824,0.065931
344,0.066712,0.066369
345,0.066840,0.065902
346,0.066693,0.066331
347,0.066802,0.065825
348,0.066619,0.066232
349,0.066700,0.065696
350,0.066484,0.066073
351,0.066534,0.065521
352,0.066294,0.065866
353,0.066317,0.065311
354,0.066067,0.065630
355,0.066069,0.065085
356,0.065820,0.064555
357,0.064925,0.064158
358,0.064763,0.064425
359,0.064797,0.064121
360,0.064748,0.064443
361,0.064818,0.064130
362,0.064780,0.064499
363,0.064879,0.064166
364,0.064842,0.064573
365,0.064962,0.064212
366,0.064915,0.064650
367,0.065046,0.064251
368,0.064976,0.064704
369,0.065107,0.064264
370,0.065005,0.064715
371,0.065122,0.064232
372,0.064980,0.064663
373,0.065071,0.064146
374,0.064892,0.064547
375,0.064951,0.064009
376,0.064744,0.064373
377,0.064769,0.063829
378,0.064547,0.064156
379,0.064543,0.063620
380,0.064318,0.063302
381,0.063645,0.062947
382,0.063547,0.063259
383,0.063606,0.062962
384,0.063586,0.063322
385,0.063673,0.063001
386,0.063652,0.063400
387,0.063756,0.063048
388,0.063722,0.063475
389,0.063837,0.063084
390,0.063778,0.063523
391,0.063889,0.063090
392,0.063798,0.063525
393,0.063894,0.063054
394,0.063768,0.063470
395,0.063838,0.062970
396,0.063681,0.063357
397,0.063721,0.062841
398,0.063541,0.063194
399,0.063552,0.062677
400,0.063360,0.062996
401,0.063346,0.062490
402,0.063153,0.062837
403,0.063180,0.062391
404,0.063050,0.062725
405,0.063064,0.062272
406,0.062924,0.062058
407,0.062370,0.061712
408,0.062275,0.061969
409,0.062283,0.061667
410,0.062241,0.061945
411,0.062257,0.061629
412,0.062213,0.061919
413,0.062230,0.061589
414,0.062181,0.061885
415,0.062196,0.061540
416,0.062139,0.061839
417,0.062149,0.061481
418,0.062082,0.061777
419,0.062085,0.061408
420,0.062009,0.061696
421,0.062002,0.061321
422,0.061918,0.061639
423,0.061943,0.061288
424,0.061893,0.061609
425,0.061912,0.061240
426,0.061848,0.061555
427,0.061857,0.061172
428,0.061779,0.061475
429,0.061774,0.061084
430,0.061685,0.061413
431,0.061709,0.061046
432,0.061652,0.060973
433,0.061258,0.060669
434,0.061209,0.060944
435,0.061230,0.060660
436,0.061214,0.060952
437,0.061237,0.060648
438,0.061213,0.060949
439,0.061233,0.060624
440,0.061197,0.060927
441,0.061209,0.060583
442,0.061160,0.060882
443,0.061161,0.060524
444,0.061099,0.060812
445,0.061088,0.060445
446,0.061015,0.060754
447,0.061028,0.060407
448,0.060980,0.060711
449,0.060982,0.060349
450,0.060921,0.060641
451,0.060910,0.060272
452,0.060837,0.060583
453,0.060848,0.060232
454,0.060799,0.060537
455,0.060800,0.060173
456,0.060737,0.060465
457,0.060724,0.060093
458,0.060650,0.060402
459,0.060658,0.060050
460,0.060607,0.060351
461,0.060604,0.059987
462,0.060540,0.059986
463,0.060233,0.059704
464,0.060203,0.059979
465,0.060226,0.059706
466,0.060218,0.059998
467,0.060241,0.059702
468,0.060224,0.060002
469,0.060240,0.059684
470,0.060211,0.059984
471,0.060218,0.059647
472,0.060175,0.059940
473,0.060171,0.059591
474,0.060115,0.059901
475,0.060129,0.059565
476,0.060091,0.059870
477,0.060093,0.059518
478,0.060041,0.059811
479,0.060030,0.059449
480,0.059965,0.059756
481,0.059971,0.059410
482,0.059925,0.059709
483,0.059919,0.059351
484,0.059860,0.059665
485,0.059871,0.059320
486,0.059829,0.059626
487,0.059828,0.059267
488,0.059772,0.059591
489,0.059788,0.059242
490,0.059749,0.059263
491,0.059458,0.058972
492,0.059419,0.059237
493,0.059429,0.058955
494,0.059408,0.059226
495,0.059413,0.058928
496,0.059382,0.059197
497,0.059378,0.058886
498,0.059336,0.059172
499,0.059347,0.058865
500,0.059319,0.059151
501,0.059320,0.058829
502,0.059280,0.059106
503,0.059270,0.058775
504,0.059219,0.059065
505,0.059223,0.058743
506,0.059186,0.059027
507,0.059179,0.058694
508,0.059130,0.058990
509,0.059137,0.058666
510,0.059101,0.058957
511,0.059098,0.058621
512,0.059049,0.058925
513,0.059059,0.058596
514,0.059024,0.058894
515,0.059022,0.058552
516,0.058973,0.058863
517,0.058985,0.058529
518,0.058950,0.058584
519,0.058705,0.058305
520,0.058670,0.058559
521,0.058675,0.058286
522,0.058653,0.058544
523,0.058653,0.058256
524,0.058622,0.058531
525,0.058633,0.058243
526,0.058611,0.058520
527,0.058615,0.058216
528,0.058582,0.058488
529,0.058576,0.058173
530,0.058533,0.058455
531,0.058536,0.058146
532,0.058504,0.058423
533,0.058498,0.058103
534,0.058454,0.058391
535,0.058459,0.058077
536,0.058426,0.058358
537,0.058420,0.058034
538,0.058375,0.058324
539,0.058379,0.058007
540,0.058346,0.058290
541,0.058339,0.057962
542,0.058294,0.058254
543,0.058297,0.057934
544,0.058262,0.058218
545,0.058254,0.057888
546,0.058208,0.058179
547,0.058210,0.057857
548,0.058174,0.058140
549,0.058165,0.057810
550,0.058117,0.058099
551,0.058118,0.057777
552,0.058080,0.058057
553,0.058070,0.057728
554,0.058022,0.058013
555,0.058021,0.057694
556,0.057982,0.057788
557,0.057799,0.057531
558,0.057775,0.057775
559,0.057780,0.057518
560,0.057765,0.057769
561,0.057767,0.057497
562,0.057744,0.057748
563,0.057738,0.057463
564,0.057706,0.057724
565,0.057708,0.057441
566,0.057683,0.057700
567,0.057678,0.057407
568,0.057643,0.057674
569,0.057645,0.057383
570,0.057618,0.057646
571,0.057612,0.057345
572,0.057574,0.057615
573,0.057575,0.057319
574,0.057545,0.057583
575,0.057537,0.057278
576,0.057497,0.057547
577,0.057495,0.057248
578,0.057463,0.057527
579,0.057470,0.057229
580,0.057444,0.057506
581,0.057442,0.057196
582,0.057406,0.057481
583,0.057411,0.057173
584,0.057382,0.057268
585,0.057204,0.057012
586,0.057172,0.057231
587,0.057163,0.056981
588,0.057138,0.057210
589,0.057136,0.056960
590,0.057117,0.057203
591,0.057122,0.056948
592,0.057108,0.057198
593,0.057109,0.056927
594,0.057086,0.057175
595,0.057079,0.056894
596,0.057048,0.057148
597,0.057047,0.056869
598,0.057021,0.057135
599,0.057027,0.056854
600,0.057007,0.057120
601,0.057006,0.056825
602,0.056975,0.057101
603,0.056980,0.056806
604,0.056956,0.057078
605,0.056952,0.056772
606,0.056916,0.057050
607,0.056918,0.056747
608,0.056889,0.057018
609,0.056881,0.056707
610,0.056840,0.056979
611,0.056838,0.056675
612,0.056804,0.056955
613,0.056808,0.056653
614,0.056780,0.056753
615,0.056613,0.056502
616,0.056582,0.056715
617,0.056571,0.056470
618,0.056546,0.056690
619,0.056541,0.056445
620,0.056520,0.056676
621,0.056521,0.056429
622,0.056505,0.056662
623,0.056500,0.056402
624,0.056476,0.056645
625,0.056476,0.056384
626,0.056457,0.056626
627,0.056451,0.056354
628,0.056423,0.056603
629,0.056422,0.056331
630,0.056399,0.056591
631,0.056404,0.056317
632,0.056386,0.056577
633,0.056383,0.056290
634,0.056355,0.056558
635,0.056358,0.056270
636,0.056335,0.056535
637,0.056329,0.056237
638,0.056295,0.056505
639,0.056295,0.056210
640,0.056266,0.056488
641,0.056271,0.056193
642,0.056248,0.056299
643,0.056090,0.056051
644,0.056061,0.056266
645,0.056053,0.056023
646,0.056030,0.056245
647,0.056027,0.056001
648,0.056008,0.056235
649,0.056010,0.055987
650,0.055995,0.056224
651,0.055991,0.055962
652,0.055968,0.056208
653,0.055969,0.055944
654,0.055950,0.056189
655,0.055944,0.055914
656,0.055916,0.056164
657,0.055915,0.055891
658,0.055891,0.056151
659,0.055895,0.055875
660,0.055875,0.056133
661,0.055871,0.055846
662,0.055841,0.056110
663,0.055842,0.055824
664,0.055817,0.056080
665,0.055808,0.055787
666,0.055773,0.056044
667,0.055768,0.055756
668,0.055737,0.056019
669,0.055737,0.055732
670,0.055711,0.055987
671,0.055702,0.055694
672,0.055665,0.055949
673,0.055659,0.055662
674,0.055628,0.055920
675,0.055626,0.055636
676,0.055599,0.055751
677,0.055464,0.055518
678,0.055444,0.055733
679,0.055442,0.055499
680,0.055426,0.055727
681,0.055429,0.055487
682,0.055418,0.055720
683,0.055415,0.055466
684,0.055395,0.055708
685,0.055398,0.055451
686,0.055382,0.055693
687,0.055377,0.055424
688,0.055352,0.055672
689,0.055351,0.055403
690,0.055330,0.055662
691,0.055334,0.055389
692,0.055317,0.055646
693,0.055313,0.055362
694,0.055286,0.055624
695,0.055287,0.055341
696,0.055264,0.055597
697,0.055255,0.055305
698,0.055222,0.055561
699,0.055216,0.055275
700,0.055188,0.055536
701,0.055186,0.055252
702,0.055163,0.055521
703,0.055166,0.055236
704,0.055147,0.055342
705,0.054997,0.055102
706,0.054971,0.055309
707,0.054961,0.055074
708,0.054940,0.055285
709,0.054933,0.055051
710,0.054916,0.055271
711,0.054913,0.055033
712,0.054899,0.055265
713,0.054901,0.055022
714,0.054891,0.055256
715,0.054887,0.055000
716,0.054868,0.055243
717,0.054869,0.054984
718,0.054854,0.055224
719,0.054846,0.054955
720,0.054821,0.055199
721,0.054817,0.054932
722,0.054796,0.055183
723,0.054796,0.054915
724,0.054779,0.055177
725,0.054784,0.054904
726,0.054771,0.055165
727,0.054767,0.054879
728,0.054743,0.055145
729,0.054743,0.054860
730,0.054723,0.055135
731,0.054728,0.054847
732,0.054711,0.055117
733,0.054706,0.054818
734,0.054678,0.054930
735,0.054529,0.054689
736,0.054507,0.054905
737,0.054501,0.054666
738,0.054484,0.054890
739,0.054482,0.054649
740,0.054469,0.054884
741,0.054471,0.054638
742,0.054460,0.054875
743,0.054456,0.054616
744,0.054437,0.054859
745,0.054436,0.054599
746,0.054420,0.054851
747,0.054423,0.054588
748,0.054410,0.054838
749,0.054405,0.054563
750,0.054382,0.054818
