sep=,
651,0.020024,0.022660
652,0.020003,0.022267
653,0.019994,0.022636
654,0.019975,0.022247
655,0.019968,0.022615
656,0.019951,0.022229
657,0.019945,0.022599
658,0.019930,0.022213
659,0.019925,0.022587
660,0.019912,0.022201
661,0.019909,0.022580
662,0.019898,0.022191
663,0.019897,0.022577
664,0.019887,0.022183
665,0.019888,0.022578
666,0.019880,0.022166
667,0.019867,0.022542
668,0.019844,0.022139
669,0.019832,0.022510
670,0.019811,0.022114
671,0.019801,0.022484
672,0.019782,0.022093
673,0.019773,0.022461
674,0.019756,0.022074
675,0.019749,0.022442
676,0.019734,0.022057
677,0.019728,0.022428
678,0.019715,0.022043
679,0.019711,0.022417
680,0.019699,0.022032
681,0.019696,0.022411
682,0.019686,0.022022
683,0.019685,0.022408
684,0.019676,0.021904
685,0.019528,0.022218
686,0.019521,0.021897
687,0.019520,0.022219
688,0.019514,0.021891
689,0.019514,0.022224
690,0.019509,0.021879
691,0.019499,0.022201
692,0.019484,0.021861
693,0.019475,0.022182
694,0.019462,0.021844
695,0.019454,0.022165
696,0.019441,0.021829
697,0.019435,0.022152
698,0.019424,0.021816
699,0.019418,0.022142
700,0.019408,0.021804
701,0.019404,0.022134
702,0.019395,0.021794
703,0.019392,0.022130
704,0.019385,0.021787
705,0.019383,0.022130
706,0.019377,0.021781
707,0.019377,0.022133
708,0.019372,0.021768
709,0.019360,0.022105
710,0.019344,0.021747
711,0.019333,0.022081
712,0.019318,0.021728
713,0.019309,0.022060
714,0.019295,0.021710
715,0.019287,0.022043
716,0.019274,0.021695
717,0.019268,0.022028
718,0.019256,0.021681
719,0.019250,0.022016
720,0.019240,0.021669
721,0.019236,0.022007
722,0.019226,0.021659
723,0.019223,0.022001
724,0.019215,0.021651
725,0.019213,0.021998
726,0.019206,0.021644
727,0.019205,0.021999
728,0.019199,0.021639
729,0.019200,0.022002
730,0.019195,0.021626
731,0.019183,0.021974
732,0.019166,0.021605
733,0.019156,0.021949
734,0.019140,0.021586
735,0.019131,0.021927
736,0.019117,0.021568
737,0.019109,0.021908
738,0.019096,0.021553
739,0.019089,0.021892
740,0.019077,0.021539
741,0.019071,0.021879
742,0.019061,0.021527
743,0.019056,0.021869
744,0.019046,0.021516
745,0.019043,0.021862
746,0.019034,0.021507
747,0.019032,0.021857
748,0.019024,0.021500
749,0.019023,0.021855
750,0.019016,0.021494
