Training Neural Network using ActivationElliottSymmetric with 10 neurons in hidden layer

Epoch	Error
1	0,618320
2	0,590958
3	0,558022
4	0,517463
5	0,467626
6	0,412229
7	0,359593
8	0,307180
9	0,256471
10	0,219258
11	0,196042
12	0,181385
13	0,172912
14	0,176739
15	0,188409
16	0,190382
17	0,170238
18	0,177617
19	0,160048
20	0,164560
21	0,148543
22	0,149316
23	0,136221
24	0,134040
25	0,124990
26	0,122194
27	0,116968
28	0,114414
29	0,111490
30	0,109499
31	0,107659
32	0,106217
33	0,104941
34	0,103839
35	0,102838
36	0,101918
37	0,101058
38	0,100247
39	0,099477
40	0,098745


Working with the test set
x1		x2		Output	Ideal
1.554930	-3.078126	-0.323352	-0.997861
1.618396	-3.078126	-0.324791	-0.996856
1.681863	-3.078126	-0.325931	-0.991838
1.745329	-3.078126	-0.326784	-0.982825
1.808796	-3.078126	-0.327363	-0.969855
1.872262	-3.078126	-0.327676	-0.952980
1.935729	-3.078126	-0.327730	-0.932267
1.999195	-3.078126	-0.327532	-0.907801
2.062662	-3.078126	-0.327087	-0.879679
2.126128	-3.078126	-0.326397	-0.848015
2.189595	-3.078126	-0.325465	-0.812936
2.253061	-3.078126	-0.324291	-0.774584
2.316528	-3.078126	-0.322875	-0.733113
2.379994	-3.078126	-0.321216	-0.688690
2.443461	-3.078126	-0.319311	-0.641493
2.506927	-3.078126	-0.317156	-0.591714
2.570394	-3.078126	-0.314745	-0.539552
2.633861	-3.078126	-0.312071	-0.485218
2.697327	-3.078126	-0.309128	-0.428930
2.760794	-3.078126	-0.305905	-0.370914
2.824260	-3.078126	-0.302391	-0.311405
2.887727	-3.078126	-0.298574	-0.250642
2.951193	-3.078126	-0.294439	-0.188870
3.014660	-3.078126	-0.289970	-0.126338
3.078126	-3.078126	-0.285147	-0.063296
3.141593	-3.078126	-0.279949	0.000000
-3.141593	-3.014660	0.288985	0.000000
-3.078126	-3.014660	0.294385	0.062914
-3.014660	-3.014660	0.299394	0.125574
-2.951193	-3.014660	0.304036	0.187729
-2.887727	-3.014660	0.308328	0.249127
-2.824260	-3.014660	0.312286	0.309523
-2.760794	-3.014660	0.315925	0.368672
-2.697327	-3.014660	0.319258	0.426337
-2.633861	-3.014660	0.322295	0.482285
-2.570394	-3.014660	0.325045	0.536291
-2.506927	-3.014660	0.327516	0.588138
-2.443461	-3.014660	0.329713	0.637616
-2.379994	-3.014660	0.331640	0.684527
-2.316528	-3.014660	0.333301	0.728682
-2.253061	-3.014660	0.334698	0.769902
-2.189595	-3.014660	0.335830	0.808023
-2.126128	-3.014660	0.336697	0.842889
-2.062662	-3.014660	0.337296	0.874362
-1.999195	-3.014660	0.337622	0.902314
-1.935729	-3.014660	0.337671	0.926632
-1.872262	-3.014660	0.337433	0.947220
-1.808796	-3.014660	0.336901	0.963993
-1.745329	-3.014660	0.336062	0.976885
-1.681863	-3.014660	0.334904	0.985843
-1.618396	-3.014660	0.333408	0.990831
-1.554930	-3.014660	0.331557	0.991830
-1.491463	-3.014660	0.329327	0.988835
-1.427997	-3.014660	0.326693	0.981858
-1.364530	-3.014660	0.323624	0.970928
-1.301064	-3.014660	0.320083	0.956088
-1.237597	-3.014660	0.316030	0.937398
-1.174131	-3.014660	0.311414	0.914934
-1.110664	-3.014660	0.306179	0.888785
-1.047198	-3.014660	0.300255	0.859058
-0.983731	-3.014660	0.293563	0.825872
-0.920265	-3.014660	0.286006	0.789360
-0.856798	-3.014660	0.277468	0.749669
-0.793331	-3.014660	0.267808	0.706960
-0.729865	-3.014660	0.256855	0.661405
-0.666398	-3.014660	0.244397	0.613186
-0.602932	-3.014660	0.230169	0.562498
-0.539465	-3.014660	0.213838	0.509545
-0.475999	-3.014660	0.194976	0.454540
-0.412532	-3.014660	0.173021	0.397705
-0.349066	-3.014660	0.147232	0.339269
-0.285599	-3.014660	0.116597	0.279466
-0.222133	-3.014660	0.082173	0.218538
-0.158666	-3.014660	0.046284	0.156730
-0.095200	-3.014660	0.008380	0.094291
-0.031733	-3.014660	-0.030264	0.031473
0.031733	-3.014660	-0.066208	-0.031473
0.095200	-3.014660	-0.099160	-0.094291
0.158666	-3.014660	-0.127413	-0.156730
0.222133	-3.014660	-0.151722	-0.218538
0.285599	-3.014660	-0.172802	-0.279466
0.349066	-3.014660	-0.191206	-0.339269
0.412532	-3.014660	-0.207364	-0.397705
0.475999	-3.014660	-0.221618	-0.454540
0.539465	-3.014660	-0.234242	-0.509545
0.602932	-3.014660	-0.245458	-0.562498
0.666398	-3.014660	-0.255449	-0.613186
0.729865	-3.014660	-0.264364	-0.661405
0.793331	-3.014660	-0.272329	-0.706960
0.856798	-3.014660	-0.279450	-0.749669
0.920265	-3.014660	-0.285816	-0.789360
0.983731	-3.014660	-0.291501	-0.825872
1.047198	-3.014660	-0.296571	-0.859058
1.110664	-3.014660	-0.301081	-0.888785
1.174131	-3.014660	-0.305078	-0.914934
1.237597	-3.014660	-0.308602	-0.937398
1.301064	-3.014660	-0.311691	-0.956088
1.364530	-3.014660	-0.314373	-0.970928
1.427997	-3.014660	-0.316676	-0.981858
1.491463	-3.014660	-0.318623	-0.988835
1.554930	-3.014660	-0.320233	-0.991830
1.618396	-3.014660	-0.321523	-0.990831
1.681863	-3.014660	-0.322509	-0.985843
1.745329	-3.014660	-0.323201	-0.976885
1.808796	-3.014660	-0.323612	-0.963993
1.872262	-3.014660	-0.323750	-0.947220
1.935729	-3.014660	-0.323620	-0.926632
1.999195	-3.014660	-0.323230	-0.902314
2.062662	-3.014660	-0.322582	-0.874362
2.126128	-3.014660	-0.321680	-0.842889
2.189595	-3.014660	-0.320524	-0.808023
2.253061	-3.014660	-0.319114	-0.769902
2.316528	-3.014660	-0.317450	-0.728682
2.379994	-3.014660	-0.315527	-0.684527
2.443461	-3.014660	-0.313343	-0.637616
2.506927	-3.014660	-0.310891	-0.588138
2.570394	-3.014660	-0.308165	-0.536291
2.633861	-3.014660	-0.305157	-0.482285
2.697327	-3.014660	-0.301857	-0.426337
2.760794	-3.014660	-0.298252	-0.368672
2.824260	-3.014660	-0.294330	-0.309523
2.887727	-3.014660	-0.290076	-0.249127
2.951193	-3.014660	-0.285471	-0.187729
3.014660	-3.014660	-0.280495	-0.125574
3.078126	-3.014660	-0.275126	-0.062914
3.141593	-3.014660	-0.269338	0.000000
-3.141593	-2.951193	0.277489	0.000000
-3.078126	-2.951193	0.283501	0.062278
-3.014660	-2.951193	0.289078	0.124305
-2.951193	-2.951193	0.294246	0.185831
-2.887727	-2.951193	0.299028	0.246609
-2.824260	-2.951193	0.303443	0.306395
-2.760794	-2.951193	0.307510	0.364946
-2.697327	-2.951193	0.311242	0.422028
-2.633861	-2.951193	0.314654	0.477411
-2.570394	-2.951193	0.317755	0.530871
-2.506927	-2.951193	0.320557	0.582193
-2.443461	-2.951193	0.323065	0.631172
-2.379994	-2.951193	0.325287	0.677608
-2.316528	-2.951193	0.327227	0.721317
-2.253061	-2.951193	0.328887	0.762120
-2.189595	-2.951193	0.330269	0.799856
-2.126128	-2.951193	0.331373	0.834370
-2.062662	-2.951193	0.332198	0.865524
-1.999195	-2.951193	0.332740	0.893194
-1.935729	-2.951193	0.332994	0.917267
-1.872262	-2.951193	0.332954	0.937646
-1.808796	-2.951193	0.332611	0.954250
-1.745329	-2.951193	0.331953	0.967011
-1.681863	-2.951193	0.330969	0.975879
-1.618396	-2.951193	0.329642	0.980817
-1.554930	-2.951193	0.327954	0.981805
-1.491463	-2.951193	0.325883	0.978840
-1.427997	-2.951193	0.323403	0.971934
-1.364530	-2.951193	0.320484	0.961114
-1.301064	-2.951193	0.317091	0.946424
-1.237597	-2.951193	0.313183	0.927923
-1.174131	-2.951193	0.308711	0.905686
-1.110664	-2.951193	0.303619	0.879802
-1.047198	-2.951193	0.297840	0.850375
-0.983731	-2.951193	0.291293	0.817524
-0.920265	-2.951193	0.283884	0.781381
-0.856798	-2.951193	0.275499	0.742092
-0.793331	-2.951193	0.265997	0.699815
-0.729865	-2.951193	0.255212	0.654720
-0.666398	-2.951193	0.242934	0.606988
-0.602932	-2.951193	0.228902	0.556812
-0.539465	-2.951193	0.212788	0.504395
-0.475999	-2.951193	0.194172	0.449946
-0.412532	-2.951193	0.172504	0.393685
-0.349066	-2.951193	0.147056	0.335839
-0.285599	-2.951193	0.116839	0.276641
-0.222133	-2.951193	0.082469	0.216329
-0.158666	-2.951193	0.046609	0.155146
-0.095200	-2.951193	0.008769	0.093338
-0.031733	-2.951193	-0.029830	0.031155
0.031733	-2.951193	-0.065730	-0.031155
0.095200	-2.951193	-0.098590	-0.093338
0.158666	-2.951193	-0.126733	-0.155146
0.222133	-2.951193	-0.150932	-0.216329
0.285599	-2.951193	-0.171904	-0.276641
0.349066	-2.951193	-0.190201	-0.335839
0.412532	-2.951193	-0.206253	-0.393685
0.475999	-2.951193	-0.220401	-0.449946
0.539465	-2.951193	-0.232918	-0.504395
0.602932	-2.951193	-0.244028	-0.556812
0.666398	-2.951193	-0.253911	-0.606988
0.729865	-2.951193	-0.262718	-0.654720
0.793331	-2.951193	-0.270573	-0.699815
0.856798	-2.951193	-0.277583	-0.742092
0.920265	-2.951193	-0.283835	-0.781381
0.983731	-2.951193	-0.289404	-0.817524
1.047198	-2.951193	-0.294355	-0.850375
1.110664	-2.951193	-0.298743	-0.879802
1.174131	-2.951193	-0.302615	-0.905686
1.237597	-2.951193	-0.306010	-0.927923
1.301064	-2.951193	-0.308966	-0.946424
1.364530	-2.951193	-0.311510	-0.961114
1.427997	-2.951193	-0.313671	-0.971934
1.491463	-2.951193	-0.315470	-0.978840
1.554930	-2.951193	-0.316926	-0.981805
1.618396	-2.951193	-0.318057	-0.980817
1.681863	-2.951193	-0.318876	-0.975879
1.745329	-2.951193	-0.319395	-0.967011
1.808796	-2.951193	-0.319624	-0.954250
1.872262	-2.951193	-0.319571	-0.937646
1.935729	-2.951193	-0.319242	-0.917267
1.999195	-2.951193	-0.318642	-0.893194
2.062662	-2.951193	-0.317774	-0.865524
2.126128	-2.951193	-0.316640	-0.834370
2.189595	-2.951193	-0.315239	-0.799856
2.253061	-2.951193	-0.313571	-0.762120
2.316528	-2.951193	-0.311632	-0.721317
2.379994	-2.951193	-0.309420	-0.677608
2.443461	-2.951193	-0.306927	-0.631172
2.506927	-2.951193	-0.304148	-0.582193
2.570394	-2.951193	-0.301073	-0.530871
2.633861	-2.951193	-0.297693	-0.477411
2.697327	-2.951193	-0.293994	-0.422028
2.760794	-2.951193	-0.289964	-0.364946
2.824260	-2.951193	-0.285584	-0.306395
2.887727	-2.951193	-0.280838	-0.246609
2.951193	-2.951193	-0.275702	-0.185831
3.014660	-2.951193	-0.270154	-0.124305
3.078126	-2.951193	-0.264165	-0.062278
3.141593	-2.951193	-0.257704	0.000000
-3.141593	-2.887727	0.264906	0.000000
-3.078126	-2.887727	0.271614	0.061391
-3.014660	-2.887727	0.277835	0.122535
-2.951193	-2.887727	0.283598	0.183185
-2.887727	-2.887727	0.288932	0.243098
-2.824260	-2.887727	0.293861	0.302032
-2.760794	-2.887727	0.298406	0.359750
-2.697327	-2.887727	0.302584	0.416019
-2.633861	-2.887727	0.306413	0.470613
-2.570394	-2.887727	0.309906	0.523313
-2.506927	-2.887727	0.313074	0.573904
-2.443461	-2.887727	0.315927	0.622185
-2.379994	-2.887727	0.318473	0.667961
-2.316528	-2.887727	0.320719	0.711047
-2.253061	-2.887727	0.322669	0.751270
-2.189595	-2.887727	0.324325	0.788468
-2.126128	-2.887727	0.325689	0.822491
-2.062662	-2.887727	0.326761	0.853202
-1.999195	-2.887727	0.327538	0.880477
-1.935729	-2.887727	0.328016	0.904207
-1.872262	-2.887727	0.328189	0.924296
-1.808796	-2.887727	0.328050	0.940664
-1.745329	-2.887727	0.327589	0.953243
-1.681863	-2.887727	0.326793	0.961985
-1.618396	-2.887727	0.325647	0.966852
-1.554930	-2.887727	0.324134	0.967827
-1.491463	-2.887727	0.322233	0.964904
-1.427997	-2.887727	0.319918	0.958096
-1.364530	-2.887727	0.317159	0.947431
-1.301064	-2.887727	0.313924	0.932950
-1.237597	-2.887727	0.310170	0.914712
-1.174131	-2.887727	0.305851	0.892792
-1.110664	-2.887727	0.300911	0.867276
-1.047198	-2.887727	0.295284	0.838268
-0.983731	-2.887727	0.288890	0.805885
-0.920265	-2.887727	0.281636	0.770257
-0.856798	-2.887727	0.273409	0.731527
-0.793331	-2.887727	0.264073	0.689851
-0.729865	-2.887727	0.253462	0.645398
-0.666398	-2.887727	0.241369	0.598346
-0.602932	-2.887727	0.227538	0.548885
-0.539465	-2.887727	0.211647	0.497213
-0.475999	-2.887727	0.193281	0.443540
-0.412532	-2.887727	0.171902	0.388080
-0.349066	-2.887727	0.146798	0.331058
-0.285599	-2.887727	0.117000	0.272703
-0.222133	-2.887727	0.082735	0.213249
-0.158666	-2.887727	0.046910	0.152937
-0.095200	-2.887727	0.009142	0.092009
-0.031733	-2.887727	-0.029402	0.030711
0.031733	-2.887727	-0.065249	-0.030711
0.095200	-2.887727	-0.098007	-0.092009
0.158666	-2.887727	-0.126030	-0.152937
0.222133	-2.887727	-0.150112	-0.213249
0.285599	-2.887727	-0.170969	-0.272703
0.349066	-2.887727	-0.189151	-0.331058
0.412532	-2.887727	-0.205090	-0.388080
0.475999	-2.887727	-0.219125	-0.443540
0.539465	-2.887727	-0.231530	-0.497213
0.602932	-2.887727	-0.242526	-0.548885
0.666398	-2.887727	-0.252295	-0.598346
0.729865	-2.887727	-0.260987	-0.645398
0.793331	-2.887727	-0.268725	-0.689851
0.856798	-2.887727	-0.275616	-0.731527
0.920265	-2.887727	-0.281747	-0.770257
0.983731	-2.887727	-0.287192	-0.805885
1.047198	-2.887727	-0.292017	-0.838268
1.110664	-2.887727	-0.296274	-0.867276
1.174131	-2.887727	-0.300012	-0.892792
1.237597	-2.887727	-0.303269	-0.914712
1.301064	-2.887727	-0.306082	-0.932950
1.364530	-2.887727	-0.308479	-0.947431
1.427997	-2.887727	-0.310486	-0.958096
1.491463	-2.887727	-0.312126	-0.964904
1.554930	-2.887727	-0.313417	-0.967827
1.618396	-2.887727	-0.314375	-0.966852
1.681863	-2.887727	-0.315014	-0.961985
1.745329	-2.887727	-0.315345	-0.953243
1.808796	-2.887727	-0.315377	-0.940664
1.872262	-2.887727	-0.315117	-0.924296
1.935729	-2.887727	-0.314571	-0.904207
1.999195	-2.887727	-0.313742	-0.880477
2.062662	-2.887727	-0.312634	-0.853202
2.126128	-2.887727	-0.311245	-0.822491
2.189595	-2.887727	-0.309575	-0.788468
2.253061	-2.887727	-0.307623	-0.751270
2.316528	-2.887727	-0.305383	-0.711047
2.379994	-2.887727	-0.302849	-0.667961
2.443461	-2.887727	-0.300016	-0.622185
2.506927	-2.887727	-0.296873	-0.573904
2.570394	-2.887727	-0.293410	-0.523313
2.633861	-2.887727	-0.289614	-0.470613
2.697327	-2.887727	-0.285470	-0.416019
2.760794	-2.887727	-0.280960	-0.359750
2.824260	-2.887727	-0.276065	-0.302032
2.887727	-2.887727	-0.270763	-0.243098
2.951193	-2.887727	-0.265026	-0.183185
3.014660	-2.887727	-0.258826	-0.122535
3.078126	-2.887727	-0.252129	-0.061391
3.141593	-2.887727	-0.244896	0.000000
-3.141593	-2.824260	0.251076	0.000000
-3.078126	-2.824260	0.258583	0.060257
-3.014660	-2.824260	0.265537	0.120272
-2.951193	-2.824260	0.271977	0.179802
-2.887727	-2.824260	0.277937	0.238608
-2.824260	-2.824260	0.283445	0.296454
-2.760794	-2.824260	0.288528	0.353106
-2.697327	-2.824260	0.293207	0.408336
-2.633861	-2.824260	0.297503	0.461921
-2.570394	-2.824260	0.301431	0.513647
-2.506927	-2.824260	0.305007	0.563305
-2.443461	-2.824260	0.308243	0.610694
-2.379994	-2.824260	0.311149	0.655624
-2.316528	-2.824260	0.313734	0.697914
-2.253061	-2.824260	0.316002	0.737394
-2.189595	-2.824260	0.317960	0.773905
-2.126128	-2.824260	0.319609	0.807300
-2.062662	-2.824260	0.320950	0.837443
-1.999195	-2.824260	0.321984	0.864215
-1.935729	-2.824260	0.322706	0.887507
-1.872262	-2.824260	0.323111	0.907225
-1.808796	-2.824260	0.323194	0.923290
-1.745329	-2.824260	0.322946	0.935637
-1.681863	-2.824260	0.322353	0.944217
-1.618396	-2.824260	0.321404	0.948995
-1.554930	-2.824260	0.320080	0.949952
-1.491463	-2.824260	0.318360	0.947083
-1.427997	-2.824260	0.316222	0.940401
-1.364530	-2.824260	0.313636	0.929932
-1.301064	-2.824260	0.310568	0.915719
-1.237597	-2.824260	0.306979	0.897818
-1.174131	-2.824260	0.302823	0.876302
-1.110664	-2.824260	0.298043	0.851258
-1.047198	-2.824260	0.292576	0.822786
-0.983731	-2.824260	0.286343	0.791001
-0.920265	-2.824260	0.279252	0.756030
-0.856798	-2.824260	0.271192	0.718016
-0.793331	-2.824260	0.262028	0.677110
-0.729865	-2.824260	0.251597	0.633478
-0.666398	-2.824260	0.239695	0.587295
-0.602932	-2.824260	0.226071	0.538747
-0.539465	-2.824260	0.210407	0.488030
-0.475999	-2.824260	0.192297	0.435348
-0.412532	-2.824260	0.171213	0.380913
-0.349066	-2.824260	0.146455	0.324943
-0.285599	-2.824260	0.117078	0.267666
-0.222133	-2.824260	0.082968	0.209311
-0.158666	-2.824260	0.047184	0.150113
-0.095200	-2.824260	0.009496	0.090310
-0.031733	-2.824260	-0.028981	0.030144
0.031733	-2.824260	-0.064764	-0.030144
0.095200	-2.824260	-0.097409	-0.090310
0.158666	-2.824260	-0.125304	-0.150113
0.222133	-2.824260	-0.149260	-0.209311
0.285599	-2.824260	-0.169994	-0.267666
0.349066	-2.824260	-0.188055	-0.324943
0.412532	-2.824260	-0.203872	-0.380913
0.475999	-2.824260	-0.217788	-0.435348
0.539465	-2.824260	-0.230072	-0.488030
0.602932	-2.824260	-0.240948	-0.538747
0.666398	-2.824260	-0.250595	-0.587295
0.729865	-2.824260	-0.259164	-0.633478
0.793331	-2.824260	-0.266778	-0.677110
0.856798	-2.824260	-0.273542	-0.718016
0.920265	-2.824260	-0.279544	-0.756030
0.983731	-2.824260	-0.284857	-0.791001
1.047198	-2.824260	-0.289546	-0.822786
1.110664	-2.824260	-0.293664	-0.851258
1.174131	-2.824260	-0.297258	-0.876302
1.237597	-2.824260	-0.300367	-0.897818
1.301064	-2.824260	-0.303026	-0.915719
1.364530	-2.824260	-0.305265	-0.929932
1.427997	-2.824260	-0.307107	-0.940401
1.491463	-2.824260	-0.308575	-0.947083
1.554930	-2.824260	-0.309687	-0.949952
1.618396	-2.824260	-0.310458	-0.948995
1.681863	-2.824260	-0.310902	-0.944217
1.745329	-2.824260	-0.311028	-0.935637
1.808796	-2.824260	-0.310846	-0.923290
1.872262	-2.824260	-0.310361	-0.907225
1.935729	-2.824260	-0.309577	-0.887507
1.999195	-2.824260	-0.308499	-0.864215
2.062662	-2.824260	-0.307126	-0.837443
2.126128	-2.824260	-0.305458	-0.807300
2.189595	-2.824260	-0.303493	-0.773905
2.253061	-2.824260	-0.301226	-0.737394
2.316528	-2.824260	-0.298652	-0.697914
2.379994	-2.824260	-0.295763	-0.655624
2.443461	-2.824260	-0.292551	-0.610694
2.506927	-2.824260	-0.289002	-0.563305
2.570394	-2.824260	-0.285105	-0.513647
