sep=,
123,0.065989,0.067860
124,0.066052,0.064502
125,0.065400,0.067231
126,0.065402,0.063929
127,0.064732,0.066516
128,0.064672,0.063307
129,0.064000,0.065932
130,0.064063,0.062918
131,0.063562,0.065484
132,0.063581,0.062469
133,0.063049,0.063124
134,0.061356,0.060806
135,0.060972,0.062772
136,0.060950,0.060529
137,0.060673,0.062663
138,0.060767,0.060417
139,0.060590,0.062678
140,0.060705,0.060295
141,0.060493,0.062653
142,0.060614,0.060142
143,0.060355,0.062556
144,0.060464,0.059936
145,0.060148,0.062355
146,0.060223,0.059656
147,0.059849,0.062034
148,0.059874,0.059294
149,0.059444,0.061585
150,0.059408,0.058851
151,0.058936,0.061189
152,0.058992,0.058568
153,0.058631,0.060856
154,0.058634,0.058201
155,0.058219,0.060393
156,0.058159,0.057753
157,0.057703,0.059976
158,0.057726,0.057455
159,0.057378,0.059617
160,0.057347,0.057076
161,0.056950,0.059298
162,0.057004,0.056842
163,0.056705,0.059030
164,0.056711,0.056524
165,0.056354,0.057097
166,0.054909,0.055136
167,0.054628,0.056799
168,0.054577,0.054893
169,0.054371,0.056669
170,0.054399,0.054763
171,0.054264,0.056600
172,0.054281,0.054596
173,0.054108,0.056457
174,0.054100,0.054376
175,0.053883,0.056354
176,0.053958,0.054279
177,0.053815,0.056298
178,0.053864,0.054117
179,0.053664,0.056126
180,0.053666,0.053873
181,0.053406,0.055823
182,0.053350,0.053539
183,0.053035,0.055537
184,0.053050,0.053326
185,0.052817,0.055276
186,0.052774,0.053022
187,0.052482,0.055030
188,0.052512,0.052839
189,0.052299,0.054806
190,0.052272,0.052559
191,0.051995,0.054592
192,0.052041,0.052401
193,0.051842,0.054395
194,0.051827,0.052139
195,0.051558,0.054203
196,0.051618,0.051999
197,0.051426,0.054022
198,0.051420,0.051745
199,0.051151,0.053838
200,0.051220,0.051615
201,0.051028,0.053659
202,0.051025,0.051361
203,0.050751,0.051861
204,0.049339,0.050086
205,0.049203,0.051822
206,0.049262,0.050046
207,0.049194,0.051821
208,0.049223,0.049943
209,0.049102,0.051707
210,0.049085,0.049755
211,0.048903,0.051604
212,0.048957,0.049678
213,0.048843,0.051515
214,0.048844,0.049502
215,0.048659,0.051275
216,0.048593,0.049218
217,0.048340,0.051033
218,0.048338,0.049043
219,0.048156,0.050943
220,0.048226,0.048980
221,0.048110,0.050854
222,0.048116,0.048799
223,0.047917,0.050591
224,0.047844,0.048491
225,0.047568,0.050313
226,0.047558,0.048292
227,0.047354,0.050185
228,0.047412,0.048204
229,0.047273,0.050046
230,0.047257,0.047984
231,0.047030,0.049884
232,0.047081,0.047873
233,0.046920,0.049706
234,0.046891,0.047622
235,0.046640,0.049500
236,0.046674,0.047480
237,0.046491,0.049275
238,0.046440,0.047195
239,0.046168,0.049023
240,0.046180,0.047019
241,0.045977,0.047251
242,0.044505,0.045649
243,0.044310,0.047031
244,0.044266,0.045482
245,0.044129,0.046930
246,0.044139,0.045399
247,0.044053,0.046838
248,0.044023,0.045243
249,0.043885,0.046748
250,0.043909,0.045171
251,0.043823,0.046659
252,0.043799,0.045012
253,0.043653,0.046564
254,0.043684,0.044939
255,0.043589,0.046462
256,0.043564,0.044767
257,0.043402,0.046345
258,0.043430,0.044680
259,0.043319,0.046215
260,0.043285,0.044485
261,0.043103,0.046063
262,0.043120,0.044374
263,0.042989,0.045894
264,0.042939,0.044150
265,0.042737,0.045701
266,0.042736,0.044009
267,0.042586,0.045621
268,0.042638,0.043951
269,0.042537,0.045517
270,0.042520,0.043773
271,0.042339,0.045383
272,0.042372,0.043677
273,0.042241,0.045220
274,0.042198,0.043454
275,0.041987,0.045023
276,0.041993,0.043313
277,0.041833,0.044799
278,0.041762,0.043049
279,0.041528,0.044545
280,0.041502,0.042866
281,0.041322,0.044400
282,0.041344,0.042761
283,0.041212,0.044227
284,0.041161,0.042538
285,0.040954,0.044023
286,0.040948,0.042391
287,0.040791,0.043921
288,0.040833,0.042319
289,0.040721,0.042582
290,0.039564,0.041273
291,0.039434,0.042453
292,0.039416,0.041170
293,0.039324,0.042405
294,0.039346,0.041126
295,0.039291,0.042351
296,0.039271,0.041011
297,0.039166,0.042283
298,0.039184,0.040955
299,0.039115,0.042201
300,0.039086,0.040817
301,0.038960,0.042098
302,0.038968,0.040736
303,0.038878,0.041975
304,0.038832,0.040567
305,0.038685,0.041827
306,0.038673,0.040456
307,0.038563,0.041759
308,0.038588,0.040401
309,0.038512,0.041665
310,0.038480,0.040252
311,0.038342,0.041542
312,0.038345,0.040158
313,0.038242,0.041392
314,0.038184,0.039969
315,0.038021,0.041212
316,0.037995,0.039835
317,0.037869,0.041107
318,0.037876,0.039754
319,0.037784,0.040973
320,0.037731,0.039578
321,0.037578,0.040808
322,0.037557,0.039455
323,0.037439,0.040714
324,0.037450,0.039383
325,0.037363,0.040591
326,0.037315,0.039215
327,0.037168,0.040435
328,0.037149,0.039098
329,0.037035,0.040348
330,0.037048,0.039031
331,0.036965,0.040229
332,0.036918,0.038867
333,0.036773,0.040075
334,0.036754,0.038751
335,0.036642,0.039988
336,0.036654,0.038683
337,0.036571,0.039867
338,0.036521,0.038518
339,0.036377,0.039709
340,0.036355,0.038400
341,0.036242,0.039615
342,0.036248,0.038327
343,0.036164,0.039486
344,0.036109,0.038158
345,0.035964,0.039321
346,0.035936,0.038034
347,0.035821,0.039217
348,0.035819,0.037953
349,0.035732,0.038295
350,0.034949,0.037291
351,0.034897,0.038286
352,0.034917,0.037271
353,0.034888,0.038261
354,0.034871,0.037192
355,0.034801,0.038215
356,0.034807,0.037147
357,0.034758,0.038144
358,0.034722,0.037035
359,0.034627,0.038046
360,0.034612,0.036954
361,0.034539,0.037995
362,0.034545,0.036907
363,0.034493,0.037917
364,0.034453,0.036788
365,0.034353,0.037808
366,0.034333,0.036701
367,0.034254,0.037744
368,0.034255,0.036646
369,0.034197,0.037650
370,0.034149,0.036516
371,0.034043,0.037524
372,0.034015,0.036418
373,0.033929,0.037443
374,0.033921,0.036351
375,0.033855,0.037405
376,0.033867,0.036314
377,0.033821,0.037334
378,0.033783,0.036201
379,0.033686,0.037228
380,0.033667,0.036117
381,0.033591,0.037165
382,0.033590,0.036063
383,0.033533,0.037144
384,0.033553,0.036040
385,0.033515,0.037087
386,0.033482,0.035935
387,0.033389,0.036990
388,0.033375,0.035859
389,0.033302,0.036935
390,0.033307,0.035812
391,0.033253,0.036841
392,0.033203,0.035681
393,0.033095,0.036708
394,0.033062,0.035580
395,0.032975,0.036617
396,0.032960,0.035508
397,0.032891,0.036564
398,0.032894,0.035463
399,0.032843,0.036473
400,0.032793,0.035336
401,0.032689,0.036344
402,0.032655,0.035238
403,0.032572,0.036254
404,0.032555,0.035167
405,0.032489,0.036201
406,0.032489,0.035122
407,0.032440,0.036110
408,0.032388,0.034998
409,0.032288,0.035981
410,0.032252,0.034900
411,0.032170,0.035889
412,0.032150,0.034827
413,0.032085,0.035832
414,0.032080,0.034779
415,0.032031,0.035810
416,0.032043,0.034756
417,0.032010,0.035062
418,0.031344,0.034196
419,0.031279,0.034981
420,0.031250,0.034128
421,0.031199,0.034927
422,0.031181,0.034077
423,0.031141,0.034898
424,0.031136,0.034044
425,0.031108,0.034897
426,0.031116,0.034030
427,0.031100,0.034871
428,0.031075,0.033964
429,0.031023,0.034818
430,0.031009,0.033916
431,0.030968,0.034791
432,0.030967,0.033886
433,0.030938,0.034793
434,0.030951,0.033876
435,0.030934,0.034763
436,0.030907,0.033805
437,0.030848,0.034701
438,0.030834,0.033752
439,0.030787,0.034665
440,0.030784,0.033718
441,0.030749,0.034657
442,0.030760,0.033703
443,0.030737,0.034613
444,0.030704,0.033620
445,0.030635,0.034533
446,0.030615,0.033556
447,0.030558,0.034479
448,0.030549,0.033510
449,0.030504,0.034451
450,0.030508,0.033483
451,0.030475,0.034386
452,0.030433,0.033386
453,0.030354,0.034284
454,0.030323,0.033308
455,0.030258,0.034209
456,0.030238,0.033248
457,0.030185,0.034158
458,0.030176,0.033205
459,0.030134,0.034133
460,0.030138,0.033179
461,0.030106,0.034071
462,0.030065,0.033086
463,0.029989,0.033971
464,0.029959,0.033011
465,0.029895,0.033897
466,0.029876,0.032952
467,0.029824,0.033847
468,0.029815,0.032909
469,0.029773,0.033820
470,0.029775,0.032882
471,0.029743,0.033756
472,0.029702,0.032790
473,0.029627,0.033657
474,0.029596,0.032715
475,0.029533,0.033580
476,0.029511,0.032655
477,0.029458,0.033526
478,0.029446,0.032609
479,0.029404,0.033493
480,0.029401,0.032579
481,0.029369,0.033482
482,0.029377,0.032563
483,0.029354,0.033435
484,0.029319,0.032483
485,0.029253,0.033350
486,0.029227,0.032418
487,0.029172,0.033288
488,0.029155,0.032368
489,0.029110,0.033245
490,0.029102,0.032331
491,0.029066,0.033224
492,0.029068,0.032308
493,0.029040,0.032635
494,0.028524,0.031890
495,0.028472,0.032559
496,0.028440,0.031829
497,0.028396,0.032497
498,0.028370,0.031779
499,0.028332,0.032451
500,0.028313,0.031736
501,0.028281,0.032418
502,0.028268,0.031703
503,0.028242,0.032399
504,0.028235,0.031678
505,0.028216,0.032395
506,0.028217,0.031664
507,0.028203,0.032368
508,0.028178,0.031611
509,0.028136,0.032316
510,0.028117,0.031566
511,0.028082,0.032278
512,0.028068,0.031530
513,0.028039,0.032254
514,0.028032,0.031504
515,0.028009,0.032245
516,0.028009,0.031486
517,0.027992,0.032251
518,0.028000,0.031480
519,0.027990,0.032230
520,0.027967,0.031428
521,0.027925,0.032180
522,0.027908,0.031386
523,0.027873,0.032144
524,0.027862,0.031353
525,0.027833,0.032122
526,0.027829,0.031329
527,0.027806,0.032115
528,0.027809,0.031315
529,0.027792,0.032078
530,0.027763,0.031253
531,0.027712,0.032010
532,0.027689,0.031201
533,0.027645,0.031957
534,0.027627,0.031157
535,0.027590,0.031917
536,0.027578,0.031122
537,0.027547,0.031890
538,0.027541,0.031096
539,0.027516,0.031878
540,0.027517,0.031079
541,0.027497,0.031835
542,0.027465,0.031014
543,0.027412,0.031761
544,0.027386,0.030959
545,0.027340,0.031701
546,0.027319,0.030912
547,0.027280,0.031654
548,0.027265,0.030873
549,0.027231,0.031620
550,0.027221,0.030842
551,0.027193,0.031598
552,0.027189,0.030819
553,0.027166,0.031589
554,0.027168,0.030805
555,0.027151,0.031551
556,0.027121,0.030745
557,0.027072,0.031482
558,0.027048,0.030693
559,0.027004,0.031427
560,0.026985,0.030650
561,0.026948,0.031383
562,0.026934,0.030613
563,0.026902,0.031352
564,0.026893,0.030585
565,0.026867,0.031332
566,0.026863,0.030564
567,0.026842,0.031325
568,0.026844,0.030550
569,0.026828,0.031288
570,0.026799,0.030493
571,0.026751,0.031221
572,0.026728,0.030443
573,0.026686,0.031167
574,0.026667,0.030401
575,0.026631,0.031124
576,0.026617,0.030366
577,0.026586,0.031092
578,0.026577,0.030337
579,0.026550,0.031071
580,0.026546,0.030316
581,0.026524,0.031062
582,0.026526,0.030302
583,0.026509,0.031024
584,0.026480,0.030245
585,0.026433,0.030957
586,0.026409,0.030196
587,0.026368,0.030902
588,0.026349,0.030154
589,0.026312,0.030858
590,0.026298,0.030119
591,0.026266,0.030824
592,0.026256,0.030090
593,0.026229,0.030801
594,0.026223,0.030067
595,0.026200,0.030787
596,0.026199,0.030050
597,0.026181,0.030785
598,0.026186,0.030040
599,0.026172,0.030755
600,0.026147,0.029990
601,0.026104,0.030696
602,0.026084,0.029947
603,0.026046,0.030647
604,0.026029,0.029909
605,0.025996,0.030609
606,0.025984,0.029878
607,0.025955,0.030580
608,0.025947,0.029852
609,0.025922,0.030561
610,0.025919,0.029833
611,0.025898,0.030552
612,0.025899,0.029819
613,0.025883,0.030169
614,0.025558,0.029577
615,0.025525,0.030119
616,0.025502,0.029539
617,0.025473,0.030076
618,0.025453,0.029506
619,0.025427,0.030040
620,0.025410,0.029476
621,0.025387,0.030010
622,0.025373,0.029449
623,0.025352,0.029987
624,0.025341,0.029426
625,0.025322,0.029970
626,0.025314,0.029406
627,0.025298,0.029960
628,0.025293,0.029390
629,0.025280,0.029957
630,0.025278,0.029378
631,0.025268,0.029962
632,0.025270,0.029371
633,0.025263,0.029949
634,0.025247,0.029340
635,0.025221,0.029916
636,0.025207,0.029313
637,0.025184,0.029891
638,0.025174,0.029289
639,0.025153,0.029872
640,0.025146,0.029269
641,0.025128,0.029859
642,0.025123,0.029253
643,0.025108,0.029854
644,0.025107,0.029241
645,0.025095,0.029855
646,0.025097,0.029233
647,0.025088,0.029837
648,0.025069,0.029199
649,0.025039,0.029797
650,0.025024,0.029168
651,0.024997,0.029764
652,0.024985,0.029142
653,0.024961,0.029737
654,0.024951,0.029118
655,0.024930,0.029717
656,0.024922,0.029099
657,0.024904,0.029704
658,0.024899,0.029083
659,0.024884,0.029697
660,0.024882,0.029071
661,0.024869,0.029697
662,0.024871,0.029063
663,0.024861,0.029676
664,0.024842,0.029027
665,0.024811,0.029633
666,0.024794,0.028996
667,0.024766,0.029596
668,0.024752,0.028968
669,0.024727,0.029566
670,0.024716,0.028943
671,0.024693,0.029542
672,0.024684,0.028922
673,0.024664,0.029524
674,0.024658,0.028904
675,0.024641,0.029512
676,0.024637,0.028890
677,0.024622,0.029507
678,0.024622,0.028879
679,0.024609,0.029508
680,0.024612,0.028872
681,0.024602,0.029487
682,0.024584,0.028838
683,0.024552,0.029444
684,0.024536,0.028807
685,0.024508,0.029407
686,0.024495,0.028779
687,0.024469,0.029376
688,0.024458,0.028755
689,0.024435,0.029351
690,0.024426,0.028734
691,0.024406,0.029332
692,0.024399,0.028716
693,0.024381,0.029318
694,0.024377,0.028702
695,0.024362,0.029310
696,0.024360,0.028690
697,0.024347,0.029308
698,0.024348,0.028682
699,0.024337,0.029285
700,0.024318,0.028647
701,0.024286,0.029239
702,0.024269,0.028616
703,0.024240,0.029200
704,0.024225,0.028588
705,0.024199,0.029166
706,0.024187,0.028563
707,0.024164,0.029138
708,0.024153,0.028541
709,0.024132,0.029116
710,0.024124,0.028522
711,0.024105,0.029098
712,0.024099,0.028506
713,0.024082,0.029086
714,0.024078,0.028492
715,0.024064,0.029079
716,0.024062,0.028481
717,0.024050,0.028838
718,0.023853,0.028354
719,0.023843,0.028836
720,0.023840,0.028344
721,0.023832,0.028838
722,0.023831,0.028337
723,0.023825,0.028845
724,0.023826,0.028332
725,0.023822,0.028838
726,0.023810,0.028311
727,0.023790,0.028814
728,0.023780,0.028292
729,0.023763,0.028795
730,0.023754,0.028275
731,0.023738,0.028780
732,0.023731,0.028260
733,0.023717,0.028769
734,0.023712,0.028247
735,0.023699,0.028762
736,0.023696,0.028236
737,0.023685,0.028759
738,0.023684,0.028228
739,0.023674,0.028760
740,0.023675,0.028221
741,0.023667,0.028745
742,0.023652,0.028196
743,0.023629,0.028712
744,0.023616,0.028173
745,0.023594,0.028684
746,0.023583,0.028152
747,0.023563,0.028660
748,0.023553,0.028134
749,0.023535,0.028639
750,0.023527,0.028117
