sep=,
109,0.076762,0.075671
110,0.076566,0.075458
111,0.076373,0.075246
112,0.076180,0.075036
113,0.075990,0.074826
114,0.075801,0.074619
115,0.075613,0.074412
116,0.075427,0.074207
117,0.075241,0.074001
118,0.075057,0.073799
119,0.074875,0.073595
120,0.074693,0.073397
121,0.074512,0.073192
122,0.074332,0.073000
123,0.074152,0.072789
124,0.073974,0.072612
125,0.073796,0.072380
126,0.073621,0.072256
127,0.073452,0.071968
128,0.073305,0.072087
129,0.073234,0.071839
130,0.073436,0.073766
131,0.074693,0.077042
132,0.079643,0.099331
133,0.099983,0.137534
134,0.145611,0.172027
135,0.173020,0.105971
136,0.107704,0.081719
137,0.081493,0.075986
138,0.076378,0.074514
139,0.075259,0.073842
140,0.074792,0.073441
141,0.074454,0.073073
142,0.074149,0.072767
143,0.073859,0.072441
144,0.073577,0.072156
145,0.073304,0.071841
146,0.073038,0.071570
147,0.072777,0.071256
148,0.072520,0.070998
149,0.072267,0.070678
150,0.072019,0.070450
151,0.071778,0.070114
152,0.071547,0.069956
153,0.071329,0.069579
154,0.071134,0.069602
155,0.070980,0.069161
156,0.070917,0.069822
157,0.071100,0.069695
158,0.071894,0.073613
159,0.074544,0.077800
160,0.081124,0.100298
161,0.100519,0.117945
162,0.123873,0.120174
163,0.119437,0.083227
164,0.084566,0.073171
165,0.073867,0.070405
166,0.071806,0.069906
167,0.071218,0.069220
168,0.070880,0.069150
169,0.070601,0.068584
170,0.070348,0.068617
171,0.070121,0.068049
172,0.069918,0.068234
173,0.069750,0.067611
174,0.069621,0.068108
175,0.069574,0.067408
176,0.069639,0.068701
177,0.070005,0.068133
178,0.070767,0.071621
179,0.072580,0.072072
180,0.075352,0.080901
181,0.081308,0.083149
182,0.087240,0.096803
183,0.096646,0.089793
184,0.093666,0.088338
185,0.088043,0.075118
186,0.077801,0.071995
187,0.072778,0.068235
188,0.070629,0.068697
189,0.069913,0.067097
190,0.069491,0.068029
191,0.069335,0.066722
192,0.069194,0.067978
193,0.069258,0.066713
194,0.069342,0.068519
195,0.069692,0.066466
196,0.069129,0.067449
197,0.068750,0.066238
198,0.068964,0.068507
199,0.069647,0.067287
200,0.070320,0.070792
201,0.071679,0.069182
202,0.072505,0.073711
203,0.074348,0.071064
204,0.074554,0.075175
205,0.075692,0.070951
206,0.074379,0.073408
207,0.074024,0.068941
208,0.072177,0.070910
209,0.071740,0.067476
210,0.070603,0.069583
211,0.070546,0.066883
212,0.069996,0.069271
213,0.070265,0.066856
214,0.070020,0.069423
215,0.070399,0.066922
216,0.070132,0.067725
217,0.068874,0.065567
218,0.068605,0.067841
219,0.068978,0.065918
220,0.069078,0.068642
221,0.069690,0.066329
222,0.069578,0.069000
223,0.070009,0.066410
224,0.069689,0.068961
225,0.069971,0.066210
226,0.069484,0.068571
227,0.069616,0.065810
228,0.069055,0.067988
229,0.069088,0.065339
230,0.068549,0.067384
231,0.068544,0.064893
232,0.068069,0.067003
233,0.068201,0.064729
234,0.067919,0.066855
235,0.068065,0.064575
236,0.067773,0.066662
237,0.067889,0.064373
238,0.067570,0.064967
239,0.066387,0.063150
240,0.066147,0.064851
241,0.066281,0.063210
242,0.066278,0.065140
243,0.066528,0.063390
244,0.066535,0.065473
245,0.066820,0.063453
246,0.066638,0.065399
247,0.066750,0.063302
248,0.066487,0.065160
249,0.066535,0.063062
250,0.066231,0.064826
251,0.066235,0.062777
252,0.065922,0.064451
253,0.065899,0.062480
254,0.065599,0.064184
255,0.065660,0.062346
256,0.065472,0.064038
257,0.065527,0.062196
258,0.065324,0.063846
259,0.065353,0.062013
260,0.065133,0.062574
261,0.064239,0.061133
262,0.064072,0.062416
263,0.064095,0.061081
264,0.064057,0.062462
265,0.064126,0.061078
266,0.064096,0.062534
267,0.064182,0.061080
268,0.064137,0.062587
269,0.064223,0.061064
270,0.064149,0.062585
271,0.064216,0.061003
272,0.064104,0.062503
273,0.064139,0.060885
274,0.063987,0.062335
275,0.063986,0.060715
276,0.063806,0.062191
277,0.063854,0.060634
278,0.063737,0.062092
279,0.063762,0.060510
280,0.063613,0.061917
281,0.063602,0.060336
282,0.063425,0.061763
283,0.063461,0.060246
284,0.063343,0.061647
285,0.063353,0.060112
286,0.063205,0.060618
287,0.062453,0.059401
288,0.062326,0.060470
289,0.062317,0.059328
290,0.062274,0.060502
291,0.062335,0.059350
292,0.062343,0.060606
293,0.062416,0.059323
294,0.062340,0.060519
295,0.062334,0.059212
296,0.062229,0.060439
297,0.062257,0.059158
298,0.062191,0.060383
299,0.062201,0.059068
300,0.062106,0.060262
301,0.062089,0.058937
302,0.061967,0.060148
303,0.061983,0.058862
304,0.061901,0.060056
305,0.061895,0.058750
306,0.061786,0.059970
307,0.061813,0.058693
308,0.061742,0.059899
309,0.061744,0.058593
310,0.061640,0.059753
311,0.061610,0.058446
312,0.061478,0.059610
313,0.061477,0.058351
314,0.061385,0.059553
315,0.061420,0.058313
316,0.061363,0.059507
317,0.061373,0.058227
318,0.061279,0.058694
319,0.060662,0.057672
320,0.060577,0.058590
321,0.060562,0.057610
322,0.060531,0.058602
323,0.060562,0.057608
324,0.060564,0.058646
325,0.060591,0.057551
326,0.060518,0.058518
327,0.060473,0.057422
328,0.060376,0.058390
329,0.060354,0.057333
330,0.060288,0.058330
331,0.060293,0.057284
332,0.060252,0.058277
333,0.060240,0.057203
334,0.060173,0.058222
335,0.060184,0.057157
336,0.060140,0.058168
337,0.060129,0.057073
338,0.060055,0.058105
339,0.060067,0.057023
340,0.060015,0.058039
341,0.060002,0.056931
342,0.059918,0.057962
343,0.059926,0.056872
344,0.059866,0.057879
345,0.059846,0.056769
346,0.059755,0.057784
347,0.059756,0.056700
348,0.059689,0.057685
349,0.059662,0.056589
350,0.059566,0.057576
351,0.059559,0.056512
352,0.059488,0.057524
353,0.059505,0.056469
354,0.059456,0.057465
355,0.059446,0.056381
356,0.059363,0.057388
357,0.059371,0.056323
358,0.059310,0.057301
359,0.059287,0.056218
360,0.059194,0.057198
361,0.059190,0.056145
362,0.059119,0.056595
363,0.058658,0.055760
364,0.058626,0.056589
365,0.058642,0.055752
366,0.058647,0.056621
367,0.058660,0.055701
368,0.058603,0.056509
369,0.058555,0.055589
370,0.058476,0.056390
371,0.058443,0.055503
372,0.058385,0.056316
373,0.058371,0.055444
374,0.058331,0.056285
375,0.058335,0.055411
376,0.058311,0.056249
377,0.058295,0.055344
378,0.058244,0.056198
379,0.058243,0.055299
380,0.058206,0.056185
381,0.058223,0.055277
382,0.058199,0.056157
383,0.058191,0.055213
384,0.058134,0.056107
385,0.058139,0.055168
386,0.058095,0.056038
387,0.058071,0.055077
388,0.057993,0.055946
389,0.057982,0.055007
390,0.057921,0.055892
391,0.057926,0.054962
392,0.057880,0.055822
393,0.057856,0.054870
394,0.057777,0.055729
395,0.057765,0.054800
396,0.057704,0.055673
397,0.057708,0.054753
398,0.057661,0.055601
399,0.057636,0.054661
400,0.057556,0.055506
401,0.057543,0.054590
402,0.057481,0.055448
403,0.057483,0.054542
404,0.057436,0.055373
405,0.057409,0.054449
406,0.057330,0.055277
407,0.057315,0.054377
408,0.057253,0.055216
409,0.057253,0.054327
410,0.057205,0.054675
411,0.056771,0.053946
412,0.056704,0.054584
413,0.056681,0.053881
414,0.056639,0.054543
415,0.056635,0.053842
416,0.056609,0.054540
417,0.056622,0.053825
418,0.056610,0.054536
419,0.056609,0.053785
420,0.056576,0.054521
421,0.056588,0.053761
422,0.056565,0.054495
423,0.056556,0.053705
424,0.056508,0.054451
425,0.056509,0.053663
426,0.056470,0.054390
427,0.056447,0.053583
428,0.056381,0.054308
429,0.056367,0.053518
430,0.056312,0.054253
431,0.056309,0.053470
432,0.056265,0.054224
433,0.056275,0.053439
434,0.056243,0.054179
435,0.056227,0.053368
436,0.056165,0.054111
437,0.056159,0.053312
438,0.056106,0.054067
439,0.056111,0.053272
440,0.056070,0.054005
441,0.056048,0.053189
442,0.055976,0.053918
443,0.055963,0.053121
444,0.055902,0.053857
445,0.055899,0.053069
446,0.055850,0.053820
447,0.055859,0.053035
448,0.055820,0.053765
449,0.055802,0.052957
450,0.055732,0.053684
451,0.055722,0.052892
452,0.055662,0.053626
453,0.055663,0.052843
454,0.055614,0.053147
455,0.055233,0.052507
456,0.055169,0.053060
457,0.055146,0.052444
458,0.055102,0.053011
459,0.055094,0.052399
460,0.055061,0.052988
461,0.055065,0.052369
462,0.055042,0.052959
463,0.055031,0.052316
464,0.054988,0.052917
465,0.054986,0.052274
466,0.054951,0.052895
467,0.054958,0.052245
468,0.054931,0.052860
469,0.054919,0.052187
470,0.054869,0.052808
471,0.054864,0.052140
472,0.054823,0.052774
473,0.054827,0.052104
474,0.054792,0.052724
475,0.054775,0.052036
476,0.054717,0.052655
477,0.054706,0.051979
478,0.054656,0.052604
479,0.054653,0.051933
480,0.054611,0.052572
481,0.054617,0.051899
482,0.054582,0.052523
483,0.054565,0.051830
484,0.054505,0.052452
485,0.054495,0.051771
486,0.054442,0.052398
487,0.054440,0.051724
488,0.054395,0.052362
489,0.054401,0.051688
490,0.054362,0.052308
491,0.054345,0.051616
492,0.054281,0.052231
493,0.054269,0.051554
494,0.054213,0.052172
495,0.054209,0.051503
496,0.054161,0.052130
497,0.054165,0.051464
498,0.054123,0.051739
499,0.053813,0.051193
500,0.053761,0.051670
501,0.053743,0.051139
502,0.053704,0.051627
503,0.053697,0.051097
504,0.053666,0.051602
505,0.053667,0.051065
506,0.053642,0.051569
507,0.053630,0.051013
508,0.053587,0.051522
509,0.053581,0.050968
510,0.053544,0.051489
511,0.053544,0.050931
512,0.053512,0.051443
513,0.053496,0.050871
514,0.053446,0.051382
515,0.053435,0.050819
516,0.053391,0.051335
517,0.053386,0.050775
518,0.053347,0.051302
519,0.053350,0.050739
520,0.053315,0.051255
521,0.053301,0.050678
522,0.053247,0.051191
523,0.053237,0.050624
524,0.053190,0.051141
525,0.053186,0.050578
526,0.053144,0.051104
527,0.053146,0.050540
528,0.053109,0.051052
529,0.053093,0.050476
530,0.053036,0.050984
531,0.053025,0.050420
532,0.052975,0.050928
533,0.052969,0.050372
534,0.052925,0.050886
535,0.052925,0.050331
536,0.052885,0.050829
537,0.052867,0.050265
538,0.052809,0.050756
539,0.052795,0.050206
540,0.052744,0.050697
541,0.052735,0.050155
542,0.052690,0.050650
543,0.052687,0.050112
544,0.052646,0.050615
545,0.052649,0.050075
546,0.052613,0.050565
547,0.052598,0.050013
548,0.052542,0.050498
549,0.052531,0.049958
550,0.052481,0.050443
551,0.052475,0.049910
552,0.052431,0.050400
553,0.052430,0.049869
554,0.052390,0.050368
555,0.052394,0.049834
556,0.052358,0.050069
557,0.052124,0.049632
558,0.052083,0.050016
559,0.052069,0.049586
560,0.052036,0.049979
561,0.052028,0.049547
562,0.052000,0.049953
563,0.051998,0.049515
564,0.051974,0.049939
565,0.051977,0.049489
566,0.051956,0.049913
567,0.051947,0.049444
568,0.051910,0.049873
569,0.051905,0.049404
570,0.051871,0.049842
571,0.051870,0.049369
572,0.051838,0.049819
573,0.051842,0.049338
574,0.051813,0.049780
575,0.051801,0.049285
576,0.051755,0.049726
577,0.051746,0.049237
578,0.051703,0.049680
579,0.051698,0.049194
580,0.051659,0.049643
581,0.051658,0.049156
582,0.051623,0.049615
583,0.051626,0.049124
584,0.051593,0.049570
585,0.051579,0.049066
586,0.051528,0.049508
587,0.051517,0.049014
588,0.051470,0.049455
589,0.051463,0.048967
590,0.051420,0.049412
591,0.051417,0.048925
592,0.051378,0.049377
593,0.051379,0.048889
594,0.051343,0.049326
595,0.051327,0.048828
596,0.051273,0.049258
597,0.051259,0.048773
598,0.051211,0.049200
599,0.051200,0.048723
600,0.051156,0.049151
601,0.051150,0.048679
602,0.051110,0.049111
603,0.051107,0.048639
604,0.051070,0.049079
605,0.051072,0.048605
606,0.051037,0.048812
607,0.050828,0.048424
608,0.050788,0.048758
609,0.050773,0.048377
610,0.050739,0.048715
611,0.050728,0.048336
612,0.050697,0.048681
613,0.050690,0.048299
614,0.050662,0.048654
615,0.050658,0.048266
616,0.050633,0.048635
617,0.050633,0.048237
618,0.050611,0.048623
619,0.050615,0.048214
620,0.050595,0.048599
621,0.050587,0.048172
622,0.050552,0.048561
623,0.050546,0.048133
624,0.050513,0.048529
625,0.050510,0.048098
626,0.050479,0.048503
627,0.050480,0.048066
628,0.050450,0.048461
629,0.050436,0.048013
630,0.050390,0.048404
631,0.050378,0.047964
632,0.050335,0.048354
633,0.050326,0.047919
634,0.050287,0.048311
635,0.050281,0.047878
636,0.050244,0.048274
637,0.050241,0.047840
638,0.050207,0.048244
639,0.050207,0.047806
640,0.050175,0.048198
641,0.050160,0.047751
642,0.050111,0.048137
643,0.050098,0.047700
644,0.050053,0.048083
645,0.050042,0.047653
646,0.050001,0.048036
647,0.049994,0.047610
648,0.049956,0.047996
649,0.049951,0.047570
650,0.049915,0.047962
651,0.049913,0.047535
652,0.049880,0.047934
653,0.049881,0.047502
654,0.049850,0.047890
655,0.049835,0.047448
656,0.049787,0.047830
657,0.049775,0.047398
658,0.049731,0.047778
659,0.049721,0.047353
660,0.049681,0.047732
661,0.049674,0.047311
662,0.049636,0.047693
663,0.049632,0.047272
664,0.049597,0.047471
665,0.049428,0.047128
666,0.049399,0.047442
667,0.049393,0.047096
668,0.049369,0.047422
669,0.049368,0.047068
670,0.049346,0.047409
671,0.049349,0.047044
672,0.049330,0.047387
673,0.049322,0.047005
674,0.049290,0.047352
675,0.049284,0.046969
676,0.049253,0.047322
677,0.049250,0.046935
678,0.049221,0.047297
679,0.049221,0.046905
680,0.049193,0.047277
681,0.049196,0.046878
682,0.049170,0.047243
683,0.049159,0.046831
684,0.049117,0.047193
685,0.049107,0.046786
686,0.049069,0.047149
687,0.049061,0.046745
688,0.049025,0.047110
689,0.049019,0.046707
690,0.048985,0.047076
691,0.048981,0.046672
692,0.048949,0.047047
693,0.048949,0.046639
694,0.048918,0.047022
695,0.048920,0.046610
696,0.048891,0.046982
697,0.048877,0.046559
698,0.048832,0.046926
699,0.048819,0.046511
700,0.048777,0.046875
701,0.048767,0.046466
702,0.048728,0.046830
703,0.048719,0.046424
704,0.048683,0.046790
705,0.048676,0.046386
706,0.048642,0.046755
707,0.048638,0.046350
708,0.048605,0.046724
709,0.048604,0.046317
710,0.048573,0.046698
711,0.048573,0.046287
712,0.048544,0.046465
713,0.048357,0.046127
714,0.048321,0.046415
715,0.048306,0.046084
716,0.048274,0.046374
717,0.048261,0.046045
718,0.048232,0.046337
719,0.048221,0.046008
720,0.048194,0.046305
721,0.048185,0.045973
722,0.048159,0.046277
723,0.048153,0.045941
724,0.048128,0.046253
725,0.048124,0.045911
726,0.048101,0.046234
727,0.048099,0.045884
728,0.048077,0.046219
729,0.048078,0.045860
730,0.048058,0.046191
731,0.048047,0.045819
732,0.048013,0.046151
733,0.048003,0.045780
734,0.047970,0.046113
735,0.047963,0.045743
736,0.047932,0.046080
737,0.047926,0.045709
738,0.047897,0.046051
739,0.047893,0.045677
740,0.047865,0.046027
741,0.047864,0.045648
742,0.047837,0.046006
743,0.047838,0.045621
744,0.047813,0.045970
745,0.047799,0.045574
746,0.047758,0.045919
747,0.047746,0.045529
748,0.047707,0.045872
749,0.047697,0.045488
750,0.047660,0.045830
